"Spoke to a wonderful women Laneez. She was extremely poilet, going above and beyond to help with my issue!! I’ve had an ongoing data issue which is why I’m rating low, however my experience with Laneez was great, she was very helpful and reassuring. Completely taking ownership of the problem.",1
Good deal when moving to O2 from Vodafone but signal cuts out quiet abit & very often sounds like we’re talking under water.I’ll see how it goes for the remainder of the contract,1
Disappointing data speeds (4G or 5G) and sometimes really poor signals when compared to my VF or EE numbers. I'm only keeping this contract as O2's roaming offer outside EU is better than the others and the offers in Priority app are usually decent.,1
"Good intentions and really friendly staff, but it just takes an absolute age to do anything.2 x 40 minute phone calls to change a small detail regarding my direct debit.Should be faster",1
Hannah from payments team was super helpful and went through a lot of solutions for my issue with me. 5 stars for Hannah but 1 star for o2 the money hungry company that actively makes it difficult to open complaints on purpose,1
"I have been moved over from Virgin to O2 on a sim only contract. Great coverage and a good price too but I am fed up of the constant messages from O2 about my usage, bills due to be paid, bills paid, DD requested etc. I get more messages from them than my best friend.",1
"I have mine and my husband's contacts on O2 with them getting £85 a month from us. I've always paid early and sometimes overpaid.I'm trying to cancel my husband's contract that has ended. He has a new phone and new network as there is no incentive to stay with O2 - less perks, most perks located in London, and it was more expensive to upgrade with O2 after being a loyal customer for many years than get a new contact elsewhere.I can't request a PAC code through SMS, I can't request one through My O2 account and I can't cancel the contract through My O2 either. I was waiting to talk to a chat agent for over 30 mins to then having to wait another 15 mins after my first message to then be sent to wait for another chat agent for no apparent reason. They told me to go through My O2 account then disconnected. I've heard about all the people being on hold for hours after calling 202, so I have no clue how I'm supposed to cancel our contracts!Edit - I can say there is at least one decent person at O2. My last resort was to send a message through Facebook and I was finally able to get my issue sorted. All the stars just for them!",1
"Appeared to have been overcharged, a lost mobile being replaced in an O2 shop and probably incorrectly set up by staff in the shop, to access an unneeded ""wifi"" signal ?.  O2 proved difficult to contact, both online & by mobile, but on contact, the operator was very helpful, arranging a probable refund and polite throughout.  Line was exceptionally poor, I presume due to the location I'd had to take the phone call in.  Apologies to operator for any annoyance on my part",1
"I have had good service and been a long time with O2 for years, even the few years I was with Giff gaff (also O2 network). I like the priority offers although I don't use them as much as I used to. Since they have had a mast down near Chester, the coverage has become atrocious. I'm not able to have proper voice calls in my flat. I have had to resort to my landline which thankfully I still have but costs me to use.",1
"O2 is just okay-ish. I have been with them, SIM Only customer, for 2 years but I decided to port away to another network after getting tired of not being able to properly use mobile data when I'm out and about.It's okay for general web-browsing but anything more data-heavy in most locations and it will struggle a lot compared to the other networks. 5G on O2 is often slower than 4G, or even 3G, elsewhere.Coverage is its strength and is on par with the leader EE and in some places will beat it. The service options available, like VoLTE, VoWifi, eSim, etc. are quite similar to the competition but the implementation can sometimes seem a bit shaky.O2 Priority is probably the best reward system alongside Vodafone Very Me but it's hardly a thing I can't live without.Offers good value for money, if comparison or cashback sites are used, and it's the only main network that has EU roaming included on all plans and with a generous 25GB limit. The Volt benefits, double data and free roaming in extra locations is a nice extra.My experience with Customer Service has been sporadic but has been between okay and good, apart from one time when I couldn't correctly contact them for a whole weekend about a billing issue.If you are looking for a network for calls, texts and basic data it can be a good choice. If you need something more on the data-side then look elsewhere.",1
"I had a highly disappointing experience with O2 as my network provider. They consistently overcharged me, billing me more than my selected tariff, even after I canceled my O2 account and informed them about it. Their customer service was abysmal, with excruciatingly long wait times on the phone. Overall, I found their billing system and customer service to be a nightmare. My experience with O2 left me thoroughly frustrated and disappointed.",1
After trying for 2 days I eventually got a real person to talk to and managed to sort my contract. Absolutely impossible to do on the app as kept saying my password was incorrect which it wasn't.,1
"I bought a Samsung Z Fold 5 on 7 Aug 2023 through O2 and they had an offer to buy ear buds worth £219 for £1. I have contacted 02 customer service to claim this offer and was told I should receive a code after 30days from date of purchase. I was told to contact them after 5th September if code had not been  received. I called on 6th September and was told a form had been completed and was to expect the code within 48hours.I still didn't get the code and after a few days I called again. This time I was referred to Samsung but Samsung advised that this was an O2 offer and the code was meant to come from O2. I called 02 again and was promised that the code would be send.Today it's 10th October, I still haven't heard from O2.",1
"I`m on pay and go. They used to be good but now, their coverage is shockingly bad. Hardly any signal, and poor mobile data connection and speed",1
"No problem with service, however at end of my contract when I'd paid for my phone they thought they could still charge me for it. They are now my ex provider",1
The stars are for Ashley at O2 in Solihull who finally sorted our problem below!He was very professional while other colleagues in the shop kept being exasperated while saying customer services are rubbish and then saying we have a new system no one knows how to use and left it at that.Customer services on the phone were absolutely awful - has taken so many months to activate the virgin media O2 deal because our data was inputted incorrectly and created duplicate accounts! Customer service either had no clue virgin media was pairing with O2 or kept transferring you to people all equally as unhelpful.Ashley finally sorted it for us!,1
"Credit where credit is due 02 are actually doing something about the issues with the handset and all is getting sorted thanks you 02And yet another 5 hours and 20 minutes over two days of time to 02 customer service with no help. My problem is I have missed my bill this month but 02 cannot do anything about it ok it's my fault for missing the payment all I asked for was a extension of time in which I got refused.........I have been suffering with 02 no service for just over 6 months due to masts being down as they informed me there is nothing that they can do because it's in my small print in a contract I signed.It basically started that if 02 are down it's my problem because they don't actually have to provide a service lol but I pay for a service, that I'm not actually receiving. I asked for a extension of time (as I have bared with them) to make the payment but no they are unable to help.Anyone who is reading this please do research and go with a better network provider if you fall in the same category as me they won't help you with a service or help with payment.",1
"I have had the same mobile number since 1994, I have been an O2 customer since it was BT Cellnet (Yes, I am that old). They really need to do better at customer relations, they are abysmal, and now, 5G, what a joke that is, I have had to restrict my phone to 4G to ensure a signal, on 5G is is like using dial up modems again. I was once an engineer working on the O2 cell towers, they used to have a decent power output - they don't now, of all the cell providers in the UK, their towers have the lowest output of the lot - and that is purely to save money on electricity costs, certianly not provide an adequate service for customers - and I use the adjective Adequate advisadly...I cannot, in all conscience recommend them, and when my contract is up I will finally transfer to a new provider - I haven't until now through laziness on my part, but enough is enough.",1
"My phone was stolen on Monday and O2 immediately blocked my number which was amazing. Thank you O2 for working so quickly.I went into store to get a new sim but since I’m on my Dad’s plan for multi sim discount, I wasn’t allowed to do ANYTHING, despite my name being attached to my number and since my dad is in a different city, I travelled there to go into a store to get my sim. Unfortunately they didn’t check whether my number had been blocked in store and it turns out my number had been double barred (whatever that means) which meant I will not have had a connection to the O2 network for nearly 48 hours instead of the usual 24 hours. The customer service assistant did apologise for this, which I appreciate but it would have been so much easier if O2 would allow authorised contacts instead of only talking to the account holder because I would have been able to solve it much, much earlier and also get my sim earlier.Please O2, allow authorised contacts so that this doesn’t inconvenience people in the future.",1
"The performance of O2 SIM's card varies - some days it works well, while other days it doesn't work as well.",1
"O2 the guys in your shops are fantastic but sadly I can’t get onto the shop when I’m working so sadly have to call customer services. Please please please O2 start employing some English speaking staff, the last three times I have had to call you guys I have had to repeat myself over and over again it’s sooooo frustrating and must be hard for the call centre guys too, I also don’t have time to spend half an hour on the phone for something that should be done in 5 minutes without the language barrier… honestly really thinking of getting rid of O2",1
"O2 can either be very good or very poor. For example they sent me a phone case I didn't order and charged me for it.It really depends on the advisor, some are very knowledgeable and helpful. While some are not.",1
Im not happy with the ssrvice 02 provides i never have any signal it doesnt matter where i am i have never got beyond a joke as my job consists of traveling alot and i live in a city!,1
"I upgraded to the z fold 3 don't get me wrong it came after being delivered to a different address. Quite disappointed that it didn't come with a plug since the charger isn't a USB end, no screen protectors, no headphones when you buy cheaper phones you get the lot so why not the same with the newer phones. It definitely should come with at least a plug for the charger.",1
"The prices are cheap, but the quality and speed are terrible. You get what you pay for..",1
"I’ve been saddled with O2 by Virgin. Out of the 3 mobile numbers registered on Virgin Family plan 1 number was transferred to O2 and is visible on MyO2 app and the other 2 numbers were transferred to O2 but are parked somewhere on the system. I have no access to them via O2 app and so can’t manage spend, allowances etc. but O2 are still dutifully charging me for them. After about 6 months of on-off chasing O2 unsuccessfully to merge 3 numbers on my account I got fed up and told them to stuff it. The customer service was 50/50, some tried to help but had no idea how, others were incompetent and rude. Then I discovered that Virgin tied me into O2 via their Volt package and if I ditch O2 then my Virgin broadband doubles in price. After another few hours of my life on the phone to Virgin and O2 that I’ll never get back Virgin told me they managed to remove O2 ‘benefit’ from my Volt package and keep my discount and I can now cancel O2. Virgin phoned O2 themselves and then transferred me through to get PAC codes for the 3 numbers I wanted to move out of O2. This time I finally got through to somebody with brains in the UK call center. They explained how to set up alternative account for my other 2 numbers and couldn’t have been more helpful and knowledgeable and managed to persuade me to stay with O2 for another 12 months by taking a third off my bill.  Maybe Virgin have access to better level of O2 customer service because whenever I phoned O2 directly I ended up speaking to somebody in overseas call centers with poor English and wrong attitude.Anyway, my overall rating is 3 stars: I did get what I wanted (access to other 2 numbers and reduced contract cost) but customer service is very poor and transfer from Virgin to O2 was crap.",1
"My overall experience with O2 has been mixed. There is no other way to describe it.Let's start off with the positives.I have what I would call an unbeatable deal from O2 thanks to the Virgin Mobile migration. My phone bill is £6.79/mo for completely unlimited data (on VM, it was for 2GB, plan price was originally 2GB for a 12 month contract in 08/2018), which no other network would ever be able to beat. I currently use around 40GB in a month, which is a stark contrast to never using over 4GB in a month for 5 years. Granted my usage habits have changed now that I'm free to burn my data.Through the Virgin Mobile migration, I also gained the ability to use 4G calling and WiFi calling (yes Virgin did have the ability for both, but it just would have been a pain to set up) from the moment I migrated. Unfortunately, these features did disappear for a long time (from about July to mid-December) which sucks. I don't make calls often but both options make calls crystal clear and reliable.A bit after mid-November, I decided to get a SIM swap with O2, since I was still using my old Virgin SIM (which was originally programmed to connect to the EE network, still have remnants of that even with my new O2 SIM with the T-Mobile MNC seemingly reporting ""Virgin Mobile"" when manually searching for networks). The SIM swap processed extremely quickly with being delivered within just 2 days (one day after my order confirmation), which was a stark contrast from the experience that I had with moving someone from Plusnet to EE (SIM took 4 days to deliver and EE didn't even send confirmation details).Priority is a cool plus to have and getting Volt features is nice too.Now the negatives.With the migration, I was promised the visual voicemail feature on my Android phone, but it has yet to work for me. I've had a tab for it appear once, but that's it.On Virgin, RCS always worked perfectly fine. Meanwhile on O2, I've had a few problems (particularly by the migration from O2's RCS to Jibe RCS) and it's left me unable to use RCS.I'd like to finally end this off with a concern I have for the future as an O2 customer. Due to the way that O2 migrated Virgin customers, my tariff price is £13.29 with a £6.50 discount bolt-on. I am concerned that the annual price increases will cost more on O2 than it would of on Virgin due to the way that the migration was handled.",1
Too expensive but stuck with them since they took over from Virgin mobile,1
Decent network been with them years. Never had any major issues,1
Moved from Vodafone hoping for better network.Absolutely rubbish! Do better O2,1
"I don't really have any issues with O2, have been a customer for many years, I do however think they can improve by using another delivery company instead of DHL Parcels UK, I was offered next day delivery by O2 for my upgrade. Still no sign, should of been delivered 31/10/22. Seems I'm not the only one having problems. O2 needs to get a reliable delivery company not fraudsters.",1
"As of the time of writing this review, one of our contracts has been canceled, and we're hoping it stays that way. Prior to this, my family had three contracts: one for myself, one for my dad, and one for my little brother. My dad and I had a generally positive experience with our contracts, with only occasional internet signal issues, which were infrequent and didn't significantly affect our overall satisfaction.Now, let's delve into the canceled contract concerning my little brother. Approximately two months ago, he temporarily lost his phone, but he managed to retrieve it the following day. On the day the phone was lost, we promptly contacted the service provider to report it and have the number barred. We were informed that we'd need to wait for 24 hours for the bar to be lifted, which we accepted. However, for the following three days, my brother couldn't make calls or use data. We reached out to customer support, only to be advised that switching SIM cards would be quicker. We visited the first store in Wembley, but my brother failed to answer the security questions and lacked the required identification, which, understandably, the store couldn't overlook.We then tried another store in Edgware while I was taking care of my car. We brought two forms of ID and proof of billing, and requested a new SIM card. However, we faced the same issue with security questions and ID verification. The system seemed to have a glitch in specifying which security question to answer. We contacted the service provider, and it turned out that my brother had two security questions and answers, and the system wasn't clear on which one to use. Despite answering correctly, the issue persisted.After trying to resolve the problem for several days, including obtaining multiple SIM cards and switching to different phones, we realized the problem wasn't with the SIM but likely linked to my brother's account. The service provider promised to investigate, but after a week, they requested another week to continue their inquiry. Keep in mind that we made repeated calls during this process, and sometimes the support team didn't have the necessary information, forcing us to provide it repeatedly.After waiting for over a month and a half with no resolution in sight, we decided to cancel the contract. Fortunately, we were given credit, so we didn't have to pay, but it became apparent that having a contract was pointless if we couldn't use the SIM. Interestingly, we switched to Giffgaff, which operates on the same network as our previous provider (O2), using the PAC code for our number, and everything worked perfectly. As such, I don't expect a cancellation bill, as I left the contract due to the absence of service, which should be evident in their records. It appears that my account was disabled at the time of writing this review.",1
Transferred over from virgin to o2 definitely an improvement over virgin mobile network has a smoother experience coverage is great at my home very poor at my work but this service is very cheap compared to the competitors seems to be better than my experience with o2 two years ago,1
O2used to be good until thay merged with virgin media,1
"I have changed the provider for 02, not quit what I expected ...",1
Good service all round. But I think advisors need to explain certain terms of deals such as O2 Switch Up. The problem is it’s being advertised as upgrade your phone whenever you want from the day you to take the contract. But actually it’s after 14 days of purchase. Falsely advertised.,1
"Customer for 5+ years and the experience goes down every time I roll off a contract. Coverage and features of the service, generally very good. Customer service and the transparency of billing and switching, terrible. Really struggle to get the best deal, and billing transparency is next to nothing when there's a change - email updates do tell you what it's going to be, but not why (or even if) there's a change.",1
Mobile phone providers are all pants lets face it however O2 have impressed me by now auto moving you to SIM only once handset is paid off not like the rest who just take the extra profit until you realise or pushing upgrade onto you - reception could be better!,1
The service in the cinema for popcorn and drinks is abysmal. 10 mins per customer. Never seen anything like it,1
"I have been a loyal 02 custome for over ten years. Yesterday I wanted an additional contract for my 14yrs old son. I spoke to a gentleman called Tom. He was very helpful and professional. As we were about to complete the deal the system went down and he could not proceed. He apologised and kindly asked me to call back today. I called back this morning. I was holding on for over 30 minutes just to speak to someone who was inpatient, not will to help and would not give consideration to the conversation I had with her colleague the previous day. So I had to choice but to contact another provider for a new contract for my son. I'm really disappointed and would not be renewing my contract with 02 when it expires",1
Download speed is mostly ok but upload speed is useless max I have seen is between a shocking 0.1mbps to Max of 10mbps sure this service is cheaper than Vodafone and EE but have to remember that you get what you pay for customer service not good either you will be waiting over 30 minutes to speak with someone and there is no function like Vodafone to receive your call back in turn I have just moved to this network it is cheaper but service is so so,1
"Website is awful. PAYG top up won't allow you to paste a credit card number in, then moans you have typed the number in wrong. Wouldn't be an issue if you would allow the number to be pasted in!Then there is no way of contacting them to provide feedback on this, even the complaints service is hidden behind some live chat thing, just want an email address at least. Not hard really.The irony of this review is the notification box at the bottom is the only place I have spotted an email address for O2!",1
"Been with O2 for about 10 years and honestly they're average as far as phone networks go, like I've never actually had much issue with the network itself but I will say if you go anywhere out of London your signal will defo suffer as oppose to being inside of London. I'm planning on leaving O2 soon not for the network coverage but the price of paying off a phone, my family have always been with O2 and me and my dad have always gotten our phones from O2 but as I've gotten older I've realised how much you overpay, and it stems mostly from paying your for your phone over a long period, I currently have an IPhone 12 and got it from O2 and honestly really regret it. The problem with paying off Phones is the fact that they go down in value from year to year, so I've now given O2 around 600+ pounds for a phone in present day it's worth about 200, used which is insane, obviously tech does do go down in value as it gets older but wow a 400 pound loss is very bad especially cause eventually I am planning on selling it and buying a newer phone, there's also the sim costs which are completely overpriced and stupid O2 seems to have a minimum that they want you to pay cause in some cases 8gb of mobile data will be the same as 4gb in price and will go down very little in value which isn't good if your attempting to save money by cutting off data that's not in use, there's also no incentive anymore for me to stay on the same network as my family or people I talk to as lowered pricing for texting and calling for people on the same network really don't exist anymore as most people are on unlimited contracts as it's literally cheaper. I'm mostly likely going to be switching to a lesser known network which picky backs off of the Three network like Smarty or Honest Mobile due to their less expensive and non contract nature and saying goodbye to O2 cause it's wayyy to expensive to justify using. Thanks.",1
I had £10 PAYG bundle and I think o2 a very good reliable network but have they still got that really silly voice message at the start of every call you make that says 'BUNDLE CALL' nobody's going to want to hear that when using phone. This has gone on for years and no other network payg make you go through this annoying garbage. Grow up o2. Unless they do it to force you to get sim only contract. Will be going vodafone with no silly messages before voice call.,1
Been with these guys for a third of my life and they have been top notch for years. I have had issues with them every so often but never like this one recently which has made them loose two stars. I had issues with my signal as a mast went down near by and it took them over a month to sort it out. My work was heavily affected by this and I never got any compensation from them. As a loyal customer I expected better service...,1
"I rarely feel motivated to review a company that is neither wonderful or dreadful, so my reviews tend to be all or nothing.  Here's is a company I really have no strong feelings about.  It's reasonably cheap, the calls work fine, and there are rarely outages, but the website is a pain in the behind.  I can't honestly recommend them, but nor can I be bothered to leave them.",1
