yorum,label
I was in town and needed to visit the T-Mobile in Jefferson City Missouri.  I had the pleasure of being serviced by Eriana and Jharyld.  They were extremely professional and courteous.  What warmed my heart was the patience and kindness they treated   3 different elderly customers who each had their special challenges.  My mother is 79 and I know how I want her to be treated.  They both deserve special recognition  and a raise!,2
"I purchased a Samsung Galaxy 7 watch through T-mobile about 10 days ago. I love Samsung products because their support team will help you resolve and understand any issue. However, Samsung couldn't help me because the watch kept asking for a PUK (Sim card) number that T-mobile had to give me. Not as easy as it sounds. I called tech support and got CARTER B. who is probably the best customer service representative that I've ever dealt with in my life! At 70, that's saying lots! CARTER B. could hear my frustration, just as much as I thought he was stumped. The difference? I gave up, he didn't. He researched, and researched more, and after 2 hours said he'd call me back shortly, with an answer, and again reassured me it was all going to be fine. Through the hours he spent tirelessly on the phone with me, he never sounded angry, frustrated, sick of me whining, or anything other than supportive and dedicated. He would not let me go until I felt like I was confident in myself to understand my watch. He is amazing, patient, respectful, intelligent, kind and the best customer service representative ever! I've ran many huge corporations during my working career and I would've been honored to have him represent me/my company. I hope T-mobile realizes what a gem he is, because this young man is going to make any company where he works a success! High 5 CARTER B!!! Let's give CARTER B. the standing ovation he very much deserves!",2
"It's weird that T-Mobile isn't rated much higher here. I won't ditz the other cell phone carriers I've used because it's in poor taste, but I will sing T-Mobile's praises. Definitely a superior brand! As a rule, they hire nice people, and their tower network performs exceptionally well.CAVEAT: If you want a bargain basement price, you'll need to bring your own unlocked phone and sign up for one of the ""Connect by T-Mobile"" plans. (All the plans that include a free phone cost much more.)",2
"I read some of the reviews and have never experienced anything like the complaints. T-Mobile gives people extensions, not only that they offer to split the late bill in two. It is not their fault people don't know how to budget. I have always had a great customer service experience and I have had gone T-Mobile everything even down to the bank account. I love T-Mobile because they have the best customer service people ever.",2
"Katia helped me today to choose a new phone plan and to port my current number over to the new plan.  It took a lot of her time but she still was patient, very courteous and helpful. She methodically went through all my questions explaining everything carefully.  I highly recommend the woodland shop should you need to get a new service. Not only were the other workers helpful as well but Eric even suggested a better deal than  I initially had in mind when I entered the store  Don’t hesitate to use their service. You won’t be disappointed.",2
"On Sat. Nov. 30, I went to the T-mobile store on Twenty Mile Road, in Parker, because my phone (bought from a local retailer) wasn't holding a charge.I had gone to Batteries Plus earlier in the day, who said the battery was no good.They said a new battery would be around $80.00. The phone was old, & was purchased new for $90.00 2 years ago.  It wasn't worth replacing the battery.When I went to T-mobile, I was met by 2 gentleman, who couldn't have been more understanding, gracious and eager to help!They both worked together on my phone to get it to charge. It would charge to 15, then drop to 2 once the charging cable was removed. The same issues I was having at home.Kway went out of his way to find me a phone I could comfortably afford; then he worked diligently to transfer my old phone information to the new phone,  which wasn't easy, since a phone needs to reach 20% to transfer.With his efforts, and his amazing knowledge of cell phones, he was able to transfer all of my contacts, as well as very important apps I'd saved in the old phone!I've been with T-mobile since they were Voicestream (30+ years?) and again,  realized last night that I've made the correct decision to stay with them, even though MANY companies have tried to lure me away with 'cheaper' plans!Thank you Kway AND T-Mobile....",2
"Daniel at the Ferndale Washington location helped me out with some functionalities with the auto pay as we'd experienced some fraud issues with our last credit card...just overall helpful without attitude, I don't live on my phone it's still only a tool for business. Daniel and his colleague Andrew were awesome, friendly...no hassles, just great service!!!!",2
I’ve been with T-Mobile for 17 years and am blown away by these comments. I’ve zero issues but I never miss a bill. I had gotten payment arrangements maybe twice with no problems. I love using their service and have used Verizon and sprint as well. I use customer service maybe 5-8 times a year and never once did I not get something resolved. I hate that everyone’s having issues….,2
I recently spoke to a CS Rep Melisa and she was professional. She handled my concerns and questions and helped me make an informed decision. Very pleasant and glad I got her when I called support.,2
"T-mobile upset me a lot and I would normally give them a one star but on the other side, I must say that they have sometimes outstanding people that are genuinely concerned about your problem and they help you, understand the issue and so extremly professional like the one I spoke today. His name is Axel. He was the best so far. Because of him, I will give T-Mobile a 5*. That’s how good he was! I will give them a 5*.",2
"I've been a T-Mobile customer for many years, most of which have been excellent. Unfortunately, I had to choose a different service recently, but T-Mobile customer service was excellent even when I was switching carriers. I'll be back for sure when circumstances permit!",2
"Coming from a $500 bill with Verizon Wireless, down to $207 with T-Mobile is incredible! I have been treated like a valuable customer since day one. No company is perfect. No company is trying to be perfect either. I appreciate the way T-Mobile has handled my business.",2
"I went to T-Mobile to change my plan and I encountered a terrific sales person by the name of Luis Astorga, Store 7532.   Not being a tech savvy person, Luis helped with through every facet of setting up my cell phone with extreme patience and sensitivity.    Luis went above and beyond what I  expected.   Great, great customer service.",2
"Great home internet and very reliable!  Left Xfinity after several issues with reliability and price changes.  Couldn't be happier!  I cut my internet price in half and have faster speeds!  Price is locked in so no worry about paying more a year later.  We recently had an ice storm and Xfinity was down in the area, heard all the complaints over Facebook on Xfinity, mine was running strong!  Glad I made the change, no issues hear and happy to be a cusomer!",2
"I am very thankful that Barbara G (Customer care) guided us patiently what to do and helped us to reach out  to the right T mobile store for help. The T-Mobile store in Desoto(851 I35 east) is very helpful especially Bryce and another lady. They were very patient and Bryce spent more than half an hour helping us to activate my new iPhone. Therefore, I want to say a big ""thank you"" to these lovely people.",2
I would like to give a huge shoutout to my local team of customer service reps especially Josh. We are very grateful for the assistance you provided in resolving the 3 month ongoing issues that really had us in a bind. T-mobile remains #1 in customer service because of you brother. We cannot thank you enough!,2
T-Mobile Store #4139(144 Moreland Ave ) Had the most Genuine and Outstanding customer service thus far. Hollis & Keem did a great job helping me and was very knowledgeable about their work. I salute their GREAT customers service and helping one another out. I will come back to this one. Thank You Guys,2
"I was literally at my wit's end and ready to break down and cry.  An update locked my phone (I had never locked it, therefore no password set up to unlock).  After being on another phone for 5 hours trying to get help, I was told repeatedly I would have to do a factory reset and lose everything.  I did the reset, but Samsung wanted to text me a code to unlock the reset, but no text messages could get through.  I took the phone to the Princeton, Texas T-Mobile store, and Pedro had personality plus, but he also had lots of knowledge and got my phone operative.  Then he restored all my contacts, photos, and calendar.  Super kudos to Pedro.  You definitely deserve a raise!",2
"We had a great experience switching from Verizon to T-mobile at the North Ridgeville Ohio store on Center Ridge Road. Chris was our salesman and was very knowledgeable and helpful. We were given a lot of the promotions and discounts going on. The manager Brian was also very helpful and friendly     We also got the internet special and love it. It works great in our home on all of our tvs, computers, tablets etc. I would recommend them highly. They made the switch of 3 phone lines very easy.",2
"This review is for Rej (Reg?). Thank you for your amazing customer service. I had trouble with data connection and issues with my phone, on top of that, my old phone was shutting down and I was unable to use it. Rej provided outstanding customer service and was really kind, empathetic, and professional. Thank you for all your help and assistance!💫🌸",2
I traveled recently and had an amazing experience with the data and connection in other countries with my T-Mobile service. It helped so much! I used to have sprint and traveled at that time and the connection wasn't good at all so this was a huge relief. I tried to file a compliment with T-Mobile but couldn't find an option online so I'm writing the review here.,2
"Minus 2It's disappointing that you must give at least one star to write the review, when you really deserve a minus two. I'm escalating my complaint to a state representatives office because T-Mobile won't cancel a bill. I've tried the phone(twice), I visited the store to verify who I am, and still two months later I'm still receiving a bill.I hope everyone reading this will also send a notice to their congressional representative as I think T-Mobile is using us to pad profit numbers before quarterly reports are due...an illegal practice.It's absurd, but your state representative lives in your area and would love to uncover such a scandal. This is what they do and they are able to help. If you've had a billing problem with T-Mobile, please reach out to your representative's office to discuss the issue (It's what they are there for).",2
"We were greeted by a lovely sales rep yesterday to help us purchase our new telephones She was very informative and helpful in transferring the information from our old phones to the new ones which took a very long time because our previous co was not very helpful.She was very kind considerate and very knowledgeable. Also, very patient T Mobile of Southern Pines NC is very lucky to have her as an emplyee",2
"I went into a T Mobile store on 4000 West and around 4500 South in West Valley City, Utah.  I was immediately helped with some help on setting up a new phone and also helped me get a galaxy watch.  The two employees helped me for a long time to understand how the phone and galaxy watch worked.  Their names are Anderson and Jasmine.  I highly recommend this store to anyone needing a new phone or help with their equipment.",2
My wife and I stopped in to a T-Mobile at 5011 Meadowood Mall in Reno and had the best experience ever. Naomi B. was are T-Mobile expert whom assisted us; she answered all are questions and helped through several issues we were having. Thanks Naomi! -Keith and Rebeca,2
"Hi I had a few questions to ask of Tmobile and gave them a 5 star rating! The gentleman that I spoke with is Aliz, he was so professional at helping me with my question! Aliz provided me with best representative service today! Aliz was so sweet and he cared and you can't find that anywhere anymore! Even when I'm having a bad day and need assistance from Tmobile about a promotion or whatever the case may be I can always count on them to put me in a good mood with there cheerfulness and positive attitude that I always experience with Tmobile representatives. Whatever there doing keep it up, I used to ask if they all do a happy dance before there shift starts lol!         Sincerely,Brittany S",2
"Somehow my phone had gotten a virus on it as I had been told by a cell phone repair shop.  I was told to remove all pictures, passwords & any thing that I wanted to keep from losing before he did a Factory Reset on it. I did as directed other than saving my contacts which got lost !! I decided to go in to T-Mobile in Lithonia, Ga. and Tyniah who is a Manager there was the one that was able to retrieve every thing that I needed !!!!  She is very good at her job and was very friendly while working on my phone.",2
"I needed help with my home internet, and the app wasn't working, so I was told to go to a store.  I went to store number 5GSP in Stow, Ohio.  The personnel there were friendly, knowledgeable, and helpful.  I was able to obtain quick service.  Good job!",2
"Lawrenceburg, TNThis is the absolute best customer service from t mobile I've had in 15 years. Literally the only positive experience I've had in that time. Thank you to Trevor and Alex. You need something from t mobile in TN this is the spot to go to no cap",2
Arian @ T-Mobile was by far the most helpful and patient king of all times. He helped us to much and listened to our technical issues. Great experience. Not a lot of representatives are like him. He’s one of a kind.,2
"The customer service for TMobile internet has been absolutely fantastic. Our internet has been wonderful since we switched from our previous company (Spectrum). Also when I got stuck setting up my online account today, Robert, was a huge help in setting up my online account. Thank you Robert for the wonderful customer service that you provided!",2
"T-Mobile needs to promote their Trustpilot, it’s a shame it’s filled with such negative reviews. I’ve had nothing but great experiences with T-Mobile USA. I’ve been a customer for close to 14 years now. My family of 4 is on the Magenta Military Max plan. We have a free 4th line, so we pay next to nothing per line. We’ve all used our phone service for free while roaming internationally, it has been a life saver. We’ve also all used the free in-flight WiFi. Most recently I flew to Ireland and had free WiFi from T-Mobile for the whole flight over the Atlantic! I personally believe T-Mobile has the best phone plan currently available on the postpaid market, and has had the best plan for nearly a decade now!",2
I got help at TMobile that is located at 1818 3rd Ave.  Great Falls I have had T-Mobile coverage for my phone for several years but just got internet coverage today.  I was very satisfied with Jonny's help.  I was having difficulty changing my internet on my computer but he got me up and running!! I would give the whole store a 10!,2
"T mobile Prescott Pkwy lakes, my dog chewed up my phone,screen shot! Went to other t mobile.no could fix, phone repair shop $$$, Russ at lakes Pkwy said bring it in, I had little hope, 30 minutes later all done was able to recover all data save all my contacts photos etc etc.  Did the entire transfer.without a problem. He gets my vote!!!!!! C J",2
"This morning, while accompanying my sister to the hospital lab, I discovered that my cell phone was missing upon my return. I promptly visited the T-Mobile store located at 235 N Citrus St, Ste B in West Covina, where I received assistance from Mason McGee. With Mason's guidance, I was able to quickly locate my phone using a map, and discovered that it had been left under a chair in the hospital waiting area. I express my gratitude to Mason for his exceptional help in retrieving my phone.",2
Clair is very patient and helpful! She’s indeed five star,2
"I'm so excited about the 5- star service received by Sir Cartier at the Crossroads location in Terrell, Texas. I wish more employees at Tmobile would follow Cartier's lead of Good Service.",2
"I have been with T-Mobile for seven years. Part of that was with sprint, and the service has always exceeded my expectations. The employees are well-versed on all the devices, including my iPhone and iPad and T-Mobile Internet. I shop at Sams Club in Grand Prairie and find that there T-Mobile set up is very convenient very friendly and helpful. I am working with GG and James Jordan (upgrading my devices)who’s always been very professional and friendly. I like going to these Satellite T-Mobile spots as they can answer all my questions in a timely matter and I don’t have to wait in line like I do at some of the T-Mobile stores and if there is a line, I can always do my shopping and when I come back, they are ready to answer my questions. The main reason I’m sticking with T-Mobile is there pricing and plans ….and I  know that the people that work at T-Mobile at Sams Club know their stuff and take care of me as well as hundreds of other customers and  BUSINESS Customers that shopped there on the daily basis.AJ SNACKS",2
I recently activated my WiFi service with T-Mobile.I visited Bufrod store and met Jeff RussoJeff is extremely friendly knowledgeable and explains in easy language.7 STAR for Jeff,2
I love mobile. I've been a customer for so long back whenever they were altell as well. I've never had an issue other than when the towers are down but the once in a blue moon and what services don't have that happen. 🙂🙂,2
"I went to the T-Mobile store in Hyannis, MA. My cell phone died 3 weeks before and I was caught in the middle between the insurance company and the repair facility (who ended up closing their doors). When my claim was approved, someone suggested we say goodbye to our current carrier and go with T-Mobile. We're so glad we did. Michael is great to deal with. He thoroughly explained our options. When we decided to go with T-Mobile he spent time with us to set up our phones. Since our initial dealings with Michael, we've been back to the store for a couple of things we had a hard time figuring out and the staff that helped us was great. We really appreciate the staff in the Hyannis location and highly recommend them. Thank you to Michael and the team!",2
"I have had the worst experience EVER joining T-Mobile about 6 months ago. It started out awful with the very first phone I got, then our bill was being raised every month without our knowledge then they charged us several fees for no reason. The reason I am giving them 5 stars is because today after 6 months of dealing with this nightmare I finally got Carrie Mary as a customer service rep who was able to fix my bill, lower it to an amazing $100 a month, she has been monitoring my bill for me so that this never happens again and I am FINALLY satisfied with my T-Mobile experience thanks to her. Without meeting her then I would have changed carriers that day. All other customer reps simply wanted to “look into it and give me a call back” which never happened.",2
"I had the BEST experience with T-Mobile!!!! My mother recently joined and I wasn’t convinced to follow until I talked with customer service representative from Maine, Galin. I was barely interested in joining and was not planning on buying a new phone or joining T-Mobile until my mother called and asked about the services and phones. Galin was so happy and enthusiastic to help us with this and walk us through pricing and plans. He was so so funny and so very helpful. I’ve never had a phone service be so informative. I had the best customer service experience and I hope I can always get help like this again. If not, get help from Galin again!! Thank you for hiring such an amazing spirit! I really hope this reaches T-Mobile, we’re doing the other survey as well because he was just that good!! Thank you Galin!!",2
"I had the best experience on my phone call today with Zoe! I had bad service with my first attempt to fix the issue I was having and was told they couldn’t and wouldn’t help me. I gave it another try today and Zoe helped me and solved my problem, after I was told they couldn’t do anything,I called again today and spoke with  Zoe who helped me so much today and did such an amazing job! Thank you Zoe you were amazing!!",2
"I have had phone and internet service with T-Mobile for 3 months now. I couldn't be any happier with them. I wen from not being able to use Comcast phone or 1 bar to 5 bars at almost all times. The internet service is just as good and I actually have faster download speeds. I can't say enough about how much I enjoy my T-mobile service, and I am saving $80.00 a month.",2
"Taylor Smith from the Tallahassee FL location, specifically Apalachee Pkwy, Suite 13, was a life saver!  He went above and beyond to assist me.  Thank You Taylor!!",2
"I recently purchased a phone and plan at T-mobile in Alabaster Alabama. Benny Alvarado was awesome. He was so helpful and very nice. I was originally told they didn’t have the phone I wanted so I reluctantly chose another phone I didn’t like as well since I didn’t have time to wait on a phone to be shipped. Benny went in the back and found one last phone of my choice hidden in the back. He had so much patience when I couldn’t remember my different passwords and had to restart set up twice. He was kind and very courteous during the whole process. I love my service, plan and internet. I would highly recommend this company and this employee",2
I have been extremely happy with service and pricing.  Everything I was promised was delivered. Easy to reach customer service and every time my issue was resolved to my satisfaction,2
12/28 at around 8:15pm. Just want to let you know that the customer service II received was just Fantastic. I just wanted to let you know ☺️ the individual was experienced and was very helpful in straightening out my bill that I was VERY VERY NOT HAPPY with when I went online to see my Bill. Keep up the Good work with your experience workers. Thank you 👍 keep up the 😊 Good work!!,2
Went to T-Mobile and Jose Z help me with my phone problem. I couldn’t update some apps. He spent less than a hour to update my phone change my screen cove. He is very professional and easy to talk to. I would recommend anyone that uses T-Mobile to go visit Jose Z at the quarry. He’s awesome!,2
"My family and I went to TMobile on Centerville Rd because of a phone issue. Scott and Harry were the best! Both were so helpful and knowledgeable about the products, the promotions the bill, etc. they really took their time to explain things to us and help us find the best plan for our family. I would HIGHLY recommend this store to everyone. Great customer service!!",2
"I often find it challenging to connect with the new generation, as our perspectives differ significantly. Nevertheless, I had a positive experience with Niko and Kimberly, employees at the T-Mobile store located at 2605 Woodland Blvd, Deland, while upgrading my iPhone from a 12 to a 16. Lacking familiarity with the latest smartphones, I was grateful for Kimberly's exceptional patience and understanding. Throughout the phone transfer process, both Niko and Kimberly kept me engaged and informed about T-Mobile's current options and promotions. They took the time to review my account and provided a brief tutorial on the new features of the iPhone 16, even after store hours, without making me feel rushed. Their professionalism and support made a significant difference, and I truly appreciate their contributions to T-Mobile.",2
"Just finished at the store in Elk Grove Village. The CS rep Jordan, was awesome.  He handled several customers as the only employee. The time it took to help everyone was amazing. Thank you, Jordan.",2
"Brandon from the staples Store T-Mobile was very knowledgeable, and very helpful. He programmed my phone, because I had no idea what I was doing. Very good customer service and I will refer my friends to this store. Thanks Brandon.",2
"I've been with the same cell phone company for over 30 years until last week.  I went into Store 5121 NC Hwy 42, Garner NC.  The manager of the store was so impressive with her knowledge base.  Her name is Jamillah B.  I thought I'd never leave my cell phone company, but after hearing what T-Mobile had to offer and the fact that I saved almost $70 a month with new plan, I was force (by common sense) to say bye-bye to the former company!  Of course, they were sorry to see me leave after being a loyal customer for so long, but it was time.  I'm elated, glad and overjoyed with my choices.  I have NO complaints and love the money I'm saving!  Thanks again Ms. Jamillah.",2
"We recently had the pleasure of working with Uriel and Abas from T-Mobile, and we cannot speak highly enough of the outstanding service they provided. They helped us transfer our phones and internet to T-Mobile, guiding us through all the necessary steps with professionalism, respect, and thoroughness.What really stood out to us was how knowledgeable and efficient they were. They took the time to explain everything in detail and answered all of our questions, making the process of switching over seamless and stress-free. Not only that, but they also helped us save a significant amount of money each month, which we are extremely grateful for.Overall, my husband and I highly recommend Uriel and Abas and the T-Mobile team to anyone looking to switch over to T-Mobile. Their exceptional service truly made a difference, and we are thrilled with our decision to work with them. Thank you, Uriel and Abas, for your outstanding work!",2
"I have been a Sprint/T-mobile customer for 18 years. I had been having issues with my phone, dropping calls, never had this problem before. Called spoke with T-mobile Customer Technical Support (Jasmine). She is amazing, she tried a few things and stated she would call me back later than evening to see if it worked. As promised she called me back, I explained to her that I was still having issues. She asked if I would take the phone to T-mobile so that they could change the sim card, she also explained additional options. Again, Jasmine stated that she would call me back in a day to see if it was resolved. As promised she called and I explained to her that I was still having issues. Jasmine then stated there's one more thing I want to try, and it actually worked. She was so professional, courteous, thoughtful, knowledgeable, and would not give up until my issue was resolved. Thank You Jasmine.",2
"I went to the new TMobile store on 418 HWY 70 West in Havelock yesterday around 11, rightafter they opened.  The 3 employees had the best attitude,  smiles on their faces and were very kind and helpful.  You don’t find that a lot any more. Rarely.  I told them it was the best T Mobile experience I have ever had.",2
"There ad is correct! Ordered Home Internet, received at front door in 2 days and had set up under 15 minutes. Was able to connect my two TV’s, echo dot,  tablet and phone. So far so good!",2
Always had really good service with them. Switched to AT&T and that was a joke. So went back to T-Mobile. I’m surprised to read all these bad reviews. The only I want to request from T-Mobile is that they have the same promo as Verizon. Ya know trade in any phone any condition and get the iPhone 15 on them. I rrrreally don’t wanna go with Verizon. But right now it seems that’s the only way I can get a new phone.,2
"I worked with Meli at T-Mobile customer care support and must say it was the most positive experience I've had through their call center. I generally go into the stores for resolution but in this case, Meli was incredibly patient, empathetic and definitely in troubleshooting mode and determined to get to the bottom of my inquiry. We have NOT always had the greatest customer care experience w/ T-Mobile (over the phone) but if Meli is any indicator, things have certainly improved exponentially! Kudos to her!!!!!!",2
Nicole was very helpful and polite with all of my questions and comments. Was very easy to have a conversation and to get all the information needed in a timely fashion. Great customer service and worker,2
"Had a new phone set up.  Way over my head.  Arty made it a simple and enjoyable process.  Very focused with a side of humor.  Thanks Arty in Edgewater, Colorado.",2
I switched to T-Mobile from AT&T in July 2024 for my iPhone only. I chose Go5G Next. The same plan is designed for Yearly upgrades. This left my Android phone on my family's AT&T.This means I have to get an iPhone 16 Pro Max in September 2024 to start my iPhone Yearly Upgrade. It would be an iPhone upgrade from my iPhone 14 Pro Max.,2
"I recently transferred 4 lines from Verizon to T-Mobile. I have to say, my experience with T-Mobile so far has been fantastic! I've had several reasons to contact T-Mobile customer service during the process (billing, phone reimbursement, etc). Outside of an hour plus waiting for their tranfer department, contacting customer service has been very responsive and pleasant. The whole process has been seamless. Several years ago I went through the same process transferring from Visible to Verizon. Verizon was an absolute nightmare! I literally spent 30+ hours chatting and on hold trying to resolve the myriad of issues they couldn't seem to get corrected. Kudos to T-Mobile for their excellent customer service in an age when everyone else is sacrificing quality service for a buck.",2
"I’m very happy with the phone and a deal I received for my new iPhone 13. The gentleman John was very thorough. Very knowledgeable of his work . Great customer service at the T-Mobile store in Manor ,Texas.",2
"I sent this via email to the CEO (update:  Mike replied and indicated that he appreciated my email.  He will reward those who helped me.  He was very concerned about the overall low rating of t mobile on Trustpilot.  He will look into this).Mike,This is written to show my deep appreciation for the three amazing employees who made my day, my week, and perhaps my year.  I am not exaggerating.  I was a customer of your competition and I went into your store because I wanted to get a good deal on mobile phone service.  Your team took the time to get me a great deal, patiently educated me on how to move from my current provider over to T Mobile.  The process was not quick and in fact it took over two hours to complete the process of moving two phones to the T Mobile system and eventually moving all of my data from my old phones to the new iPhone 15 models.The district manager was present and offered me a great deal on internet and a land line. He even told me that the price for service would never change.  Incredible.Please extend a thank you to this great team of employees.  They are Anthony, Lorenni, and Yassine.  They work at the store in Exton, PA at the Main Street shopping center.I find that the best way to keep great employees is to show your appreciation.  As the leader, you set the example.  Do the right thing.Thank you for taking the time to read this.Sincerely,Jeff DavidsonSatisfied customer since today... Keep it that way!Jeffrey A. Davidson, Ph.D.CEO, Alpha Kappa Statistics, LLC267.400.0219  |",2
Love T-Mobile!! Been with them over 2 yrs and never had a problem. Great customer service each and every time. Great coverage and they have a great internet...,2
"T - Mobile is a brand used by the mobile communications subsidiary of the German telecommunications company Deutsche Telekom AG. The brand is active in Austria (under the subsidiary T-Mobile Australia. T-Mobile is the best network so far for me, am satisfied with the fast your loyal customer base is outstan empathy towards customer problems, i strongly recomend it. services lately.",2
"5 star for Amir and Ashley of T-mobile in. 405 West Genesee St., Camillus NY.  Excellent service. Thank you guys.",2
"Yesterday I went to the T-Mobile store at the Eastview Mall in Victor New York. I needed a new phone as my old one had charging issues. Sheshe was the woman who helped me out with my new phone. She didn't try to sell me anything I didn't need and she saved me a lot of money by having me trade my old phone in.  I was in the store for quite a while, but I didn't mind. Sheshe helped me out while working with others that came in. Her and her co-worker Tanya were polite and knowledgeable. Sheshe  was even polite to the irate man who kept coming back in because he didn't know what he was doing but was blaming everything on the woman that had finished her shift and left (personally I would have decked the guy). I have nothing but good things to say, my new phone is great and getting it was nothing less than enjoyable.",2
Great service right to the point Jose was very helpfull!!!,2
"All carriers have flaws, but T-Mobile has THE BEST CUSTOMER SERVICE. If you’re at work, they’ll help you through text!!  Everyone has problems with internet, but not all carriers put as much effort into helping customers as T-Mobile. These poor ratings must be old ones, as it’s not fair when I’ve had the best experience ever with customer service!",2
Chose T-Mobile because of the 5G coverage in my area. (Verizon and ATT maps show coverage but in reality don't exist. Verified with MVNO sims.) After using spotty MVNO online services it was a pleasure to walk into a T-Mobile store and sign up. I have had service for a year with no problems at all. I am on autopay and that works without a problem.,2
"I can’t rave enough about customer service at the T-Mobile store in the Milford Ct Post Mall! Sherman was amazing! I had several issues with 2 separate products and he worked patiently with me on both! Outstanding personality, he was an absolute pleasure to work with! Also the entire crew Kristopher and Steven were extremely helpful as well! Thank you gentlemen for making my hate of going to the Mall a pleasure!",2
"Had a great experience when purchasing a new phone.  Genesis,  the sales professional who educated me and gave me many options to choose from was awesome! Refreshing to meet a 20somthing who is driven and overwhelmed me with information! T-mobile will loose her soon because she is unique.  Go see her if you need a phone ASAP.",2
"A person on my account was in a pickle tonight and needed the recent call info on his line.  So easy-peasy to get to this kind of information - in fact, ANY information you need about your phone service.  Also, if I had needed to call for assistance the local team for our region is terrific and will stay with you through any issues pertaining to your phone and phone service.  I've been a customer for 20 years and wouldn't switch for anything.  This may sound solicited - it's not!  Of all my ""utility"" and ""communications"" services I rate T-Mobile  ""best of class.""",2
"On Saturday, 20 August at 1:30 p.m., my wife and I went to T-Mobile store located on Laclede Station Road in Webster Groves, MO.  We had purchased Smart Phones from T-Mobile in 2019, and had a few questions about operating and updating.  A gentleman there named ""Ron"" spent at least a half hour answering our questions and suggested ways for us to get better use out of our phones.  He was most gracious and nice, and extremely smart, and we left T-Mobile well-informed, more comfortable with our phones, and ready to upgrade with T-Mobile next year.  He was not pushy at all, and we definitely will be dedicated T-Mobile customers from now on out.  Thank You, Ron!  The McCormicks of Saint Louis, MO.",2
Great customer service from Kelly at the Brooklyn Center location she’s beyond expectations,2
"Sharnael was amazing!!! 6/7/2022 at 4p.m. she was not only polite and went above and beyond, but was very professional and patient. She addressed all my concerns. She needs a bonus/raise because she was just amazing. It took an hour in total but because of her going beyond. Thank you!",2
I went in the other day to purchase a new phone from T-Mobile at Rialto location. Let me say the experience went so well. Stephany was the one who helped me the whole way through. I was going back and forth undecided of which phone to choose. I appreciated that she had great patience with me. And I can say I am very happy of my choice. Thank You Stephany- Thank You T-Mobile.  THXS Robt.,2
"On 2-15-22 and 2-16-22 I went to the T-Mobile store #339D, 1481 NJ-23 Unit STE 7, Butler, NJ 07405.  I met 3 employees: Ahnaf, Rami and Brenda.  I was completely overwhelmed  by the outstanding customer service by Ahnaf, Rami and Brenda.  They were very friendly, courteous and their knowledge was at the highest level.  They took care of all my telephone needs and service!  Thank you!",2
