yorum,label
"26.12.2024 tarihinde başlamış olduğumuz ev interneti başvurum bugün 10.01.2025 tarihinde eksik bilgi, yanlış yönlendirme ve ihmalkarlıktan dolayı hala tamamlanamamıştır. 26.12.2024 tarihinde ev internetine başvurmuş ancak iki ayrı başvuru yaptığım için başvurum tamamlanamamıştır. Müşteri hizmetlerini arayarak ikinci başvurumu iptal edip randevu tarihim yenilendi zannederken müşteri hizmetleri başvurumun randevu tarihini tekrar alacağımı belirtmemiş yalnızca başvuru iptali yapmıştır. (Eksik bilgi ile bağlantı sorunu).Daha sonra müşteri hizmetlerini arayarak almış olduğum randevu tarihim 04.01.2025 tarihindedir ancak 03.01.2025 tarifinde Türk Telekom tarafından tarafıma kuruluma geleceklerine dair mesaj gelmiştir. Mesajlarım ektedir. 03.01.2025 tarifinde iptal veya kurulum sağlanamadığına dair ne bir telefon ne de mesaj almadan kurulumumun gerçekleşmediğini müşteri hizmetlerini arayarak kendim tespit etmiş bulundum. Pot sorunu olduğunu kayıt etmişler ancak tarafıma kurulum sağlanamadı. Mesajı almadım. (İhmal ). Daha sonra şikayet oluşturdum ve beni arayan müşteri hizmetleri bu sorunun pot doluluğundan kaynaklandığını ve 06.01.2025 09.01.2025 tarihi arasında randevu ya geleceklerini ve sorunun çözeceğini söylemesi üzerine 3 gün daha bekledim. 09.01.2025 tarihine kadar Türk Telekom benimle iletişime geçmesi ben geçtiğimde bana size ilgililer geri dönüş yapacağız deyip geri dönüş yapmadılar. Bugün 10.01.2025 tarifinde tekrar Türk Telekom'u aradım benimle ilgilenmek için beni bekletip hat kesildi ve tekrar arama yapmadılar. Tekrar ben 17.00 civarında aradığımda yetkilililere bağlanmak istedim. Bir yetkiliyle görüştüm ve 13.01.2025 tarifine tekrardan randevu verdi. Pot doluluğu müşteriden kaynaklanıyorsa neden belirli bir tarih verip çözüleceğini söylendi ve söylenen tarih ve çözüm sağlanamadı. Müşteri hizmetleri nasıl bu kadar bilgisiz ve iletişim sorunu yaratabiliyor. Ve son olarak randevum basarız olmasına rağmen neden Türk Telekom bana Bilgi vermiyor başvurun tamamlanmadı diye. Başvurumun tamamlanmadığını nasıl göz ardı edebiliyor kurumsal bir kurum. Diyarbakır'ın az nüfuslu Ergani ilçesine interneti 15 günde getiremeyen bir kuruma saygı ve güven duymak gerçekten çok güç. Tüm bu sorunların sürecinde ve sonucunda büyük bir zaman kaybı ihmal ve aile bireylerinin ve şahsımın iş aksaklığına sebep olmuştur.",0
"Numara taşıyarak Türk Telekom' a geçiş yaptım. Popüler Prime limitsiz sosyal tarifesini 320 TL karşılığında seçtim. Taahhüdüm 20 Aralık tarihi itibariyle başladı. Fakat daha sonra taahhüt işlemi yapılmamış gibi Türk Telekom'dan mesaj aldım. Ve tarifeyi seçerken geçerli olan fiyattan farklıydı. Müşteri hizmetlerine bağlanıp konu hakkında bilgi almak istediğimde sadece sesli yanıt sisteminde tutulmakta, müşteri temsilcisine bağlanma imkanı bulunmamaktadır. Konu hakkında tarafıma bilgilendirme yapılmasını talep etmekteyim.",0
"Oturmuş olduğum daireden çıkmak zorundayım ve internetimi taşınacağım eve transfer etmek istiyorum ancak her şeyi ticarete dökmüşler ve benden 600 TL ücret talep ediyorlar. Zaten hizmet bedelini her ay ödüyorum, 425 TL. Yazıklar olsun TTNET.",0
"Türk Telekom Selfy sinirsiz sosyal medya tarifesini kullanıyorum. Youtube.com.com da video izlediğim zaman ( short veya canlı yayın izlemiyorum) 30gb dan düştüğünü gördüm. Müşteri hizmetlerini aradığımda sürekli aynı şeyleri diyorlar, bir çözüm bulunamıyor. Ayrıca bu paketin detaylarını incelerseniz Youtube.com.com da sinirsiz yazıyor ve sadece reklamlarda paketinizdeki normal internetten gideceği yazıyor. Shot videoları canlı yayınlar internetinizden kullanır diye bir şey de yazmıyor. Short ve canlı yayınların internetimden kullandığını da müşteri hizmetlerinden öğrendim. O yüzden sadece normal yüklenmiş videoları izledim ve yine paketimden gitmeye başladı. Türk Telekom sana sesleniyorum ne zaman gidecek bu mağduriyetim? BTK ya şikayet yazdım. İsterseniz elimde ekran kaydı da var boyutu yüksek yükleyemiyorum, neden yükleyemiyorum çünkü internetim kalmadığı için sayenizde",0
0505*****17 numaralı telefon abonesiyim. Telefon ücretlerimi ödemesi otomatik ödeme talimatı vermiştim. Birkaç aydır telefon ücretini hem nakitten hem de kredi kartımdan çift olarak tahsil etmişler. Türk Telekom yetkililerine çok zor şekilde olsa da ulaştım. Görüştüğüm görevli bayan bu durumu kabul etti IBAN numarası vermemi istedi. Fazla aldıkları ücretleri iade edeceklerini söyledi. IBAN numarası verdim o günden beri ne aradılar ne sordular ne de fazladan aldıkları ücretleri yatırdılar. Bu durumun tersi olsaydı bende alacakları olsaydı maazallah beni icraya verirlerdi. İrtibat 0505****810 A**** A****,0
"Türk Telekom taahhüt süresi bitikten sonra hattımı başka bir hatta taşıdım. Cayma bedeli olarak 1073,59 TL fatura çıkartılmış. Bu ne alaka deyip faturayı açmak istediğim zaman 'Artık abone değilsiniz, faturayı görüntüleyemezsiniz' uyarısı veriyor. Muazzam profesyonel hazırlanmış bir kapan. Müşteri hizmetlerinden bilgi almak isterseniz, orası da kapalı. Artık abone değilsiniz, o yüzden fatura detayı veremiyoruz. Tamamıyla art niyetli bir uygulama. O yüzden yasal yollar dışında hak alabileceğimi düşünmüyorum. Avukata verecek paranız yoksa Türk Telekom'a bulaşmamalısınız.",0
"Merhaba,Adım Ö*** D**. Tel: 0535*****52Adana Seyhan Şakirpaşa Mahallesi, 42030 Sokak No: 22 Kat: 1'de bulunan internetim sürekli arıza yapıyor. Arıza kaydı bırakıyorum, arıyorum düzeliyor. Kapattıktan 5 dakika sonra yine aynı arıza oluyor. Ben bıktım. Kutudan çekilen kablo yerde geziyor, geçen gün koptu. Arıyoruz, gelen yok, ilgilenen yok. Kendi imkanımızla bağladık ama olmadı. Sürekli aramama rağmen ilgilenen olmadı. Allah rızası için bir ekip yollayın ya da interneti iptal edeceğim, Turkcell'e geçeceğim.",0
Forum İstanbul Bayrampaşa şubesindeki Türk Telekom bayisin de bulunan yönetici kimliği altın da çalışan ö**** denen şahıs insanlara olan kötü üslubu ile beraber orada insanlara kötü davranıyor. Bu şahsın Türk Telekom tarafından oradan çıkarılmasını ve tarifesini kullanmış olduğum kurumdan men edilmesini istiyorum. Bu şekilde bir insanın orada o kurum da olmasını kabul etmiyorum. Kullanıcı olarak. Nişanlım ile sorun çözülsün diye başvurduğum bayi de bize sergileyen kötü üslubu biz hak etmedik. Gerekli tüm incelemeleri yapılıp yaptırım uygulanmasını rica ediyorum.,0
"10.01.2025 tarihinde Kırıkkale Türk Telekom'un ana bayisinde çalışan E*** ve M**** isimli personellerin tarife değişikliği için gittiğim sırada, eşimin yanında bizi azarlaması ve çay ile ilgilenmemesi, 'Gidin Vodafone'a geçin, Turkcell'e geçin' diyerek terslemesinden dolayı şikayette bulunmak istiyorum.",0
"Türk Telekom'dan şikayetçiyim. T**** K*****, 60 yaşında biriyim. Emniyet hattına geçtim, ancak 2 aydır taahhüt yapılmamış. İlk ay düşük ödeme yaptım, ikinci ay ise 554 TL borç geldi. 278 TL ödeyeceğim onaylanmamış. Mesaj olarak 'söz' yazıp 5555'e gönderdim, ama olmamış. Fatura yüksek gelince durumu anladım. Resimli görsel de attım.",0
"Cep Magnet data hattıma tl yüklemek istiyorum ama şu anda yurt dışındayım. Bayiye gidip yükleme yapamıyorum, o yüzden online yükleme yapmak istiyorum. Uygulamada ve online web sitesinde sorun yaşıyorum ;Online yükleme sorunu: Numaramı ve güvenlik kodumu girdikten sonra tl seçenekleri ekrana gelmiyor ve sistem donuyor.Uygulama sorunu: Ve uygulamadan tl yükleyemiyorum.",0
"Türk Telekom müşteri hizmetlerine bağlanmıyor. Öyle bir tuş seçeneği koymamışlar ki bağlanamayalım. İnternetim asla çekmiyor. 2025 yılındayız, hâlâ hat ve internet çekim sorunu olan bir firma. En yakın zamanda ben de operatör değişikliği yapacağım.",0
"Modem DSL gelmiyor. 3 kere aradım, müşteri temsilcisi sürekli kontrol ediyorum diyor ama hiçbir sonuç alamadım. Herkesin modemi çekiyor, bizimki çekmiyor. 'Biz ilgileneceğiz' dediler ama ne arayan oldu ne soran, ne de arıza ekibi geldi. Kimse gelmedi ve video da çektim. İnşallah düzenleme olur ve eskisi gibi çeker.",0
"Kızılay Mah 468sk no22 Bornova İzmir adresinde, evin karşısında devam eden inşaatta çalışan kamyon tarafından Türk Telekom altyapı kablosu koparılmıştır. Hiçbir şekilde Türk Telekom yetkililerine ulaşamıyoruz. Sorunumuzun bir an önce çözülmesini talep ediyoruz.",0
"TurkNet internet sağlayıcısını kullanmaktayız. Fakat altyapı bildiğiniz üzere Türk Telekom. Sokakta (Kızılay mah. 468 sk. İzmir/Bornova) bir binanın inşaatı sırasında iş kamyonu Türk Telekom altyapı kablosunu koparıyor ve gidiyor. Hadi bu duyarsızlığı bir kenara bıraktık. Fakat 3 gündür ne TurkNet ne Türk Telekom asla çözüm için bir hamle yapmadı. TurkNet'i aradığınızda zaten yalnızca kayıt bırakabiliyorsunuz. Aradıklarında da hep aynı oyalamaca. Biz bu hizmete para ödüyoruz para. Türk Telekom'a zaten ulaşamıyoruz. İnternet sağlayıcı TurkNet olduğu için. Ben böyle rezil hizmet görmedim. İnternetsiz dünya mı var Allah aşkına artık, şu sorunu çözmek bu kadar zor mu? Yeni başvuru için arasak anında ulaşırız da. Yazık.",0
"Türk Telekom modem yeni almamıza rağmen sorun çıkartıyor.En kaliteli modem olduğu söylenerek faturaya yansıtarak aldım.Kendi kendine bağlantı kopuyor, tekrar bağlanıyorum.Bunun yanında 35 Mbps denilen internet 28-29 Mbps hızında.Bu iki sorunun düzeltilmesini istiyorum.",0
"Türk Telekom'un Nakil Sürecinde Yaşatmış olduğu Mağduriyet! İş yerindeki internetimizi evimize taşımak istedik ve 2 kere verdikleri randevulara gelinmeyerek yalan yanlış beyanlarla yönlendirildim. Ne bir bilgi ilettiler ne de süreçte ilgilendiler. Defalarca çağrı merkezini aradım süreci yönetmeyi bırakın her defasında farklı bir yalanla süreci açıkladılar. En son telefonda çıldırdım ve şikayet edeceğimi iletince ertesi gün gelip modemi taktılar. 4891694513 numarası şikayet talebimin sonucunu bekliyorum, beni maddi ve manevi bu kadar zarara uğratmanız açıklamasını ve telafisini bekliyorum. Dönüş yapılmaması durumunda hukuki haklarımı kullanacağım.",0
Türk Telekom çok çabuk üyelik onaylıyor ama üyeliği iptal etmek için muhatap bulamıyorsun. Oyunların içine abonelik tuzaklarını kuruyor. Oynarken çocuk hiç fark etmeden oyun sitesine abone oluyor. Faturaya yansıyor.İptal etmek için uğraştığımız aynı saatte şu anda hizmet veremiyoruz diye tüm kapılar kapanıyor. Lütfen çözüm odaklı ve müşteri mağduriyetine sebep olmadan hizmet verin.,0
Sadık müşterilere uygun tarifeler verilmiyor. Uzun yıllardan beri Türk Telekom kullanıyorum yeni gelenlere uygun tarifeler sunulurken eski müşterilere çok pahalı ve alakasız teklifler sunuluyor. Bizim suçumuz uzun yıllar Türk Telekom kullanmak mı? Ekonomik bir teklifte bulunmazsanız hattımı taşımak zorunda kalacağım.,0
"Türk Telekom'dan Bursa savcılığı tarafından mahkememiz için HTS kaydı istendi ama hala göndermediler. İnsanları neden mağdur ediyorlar, anlamıyorum. Onların umursamayıp yaptığı şeyler yüzünden biz her dakika gözü yaşlı bekliyoruz. Bu HTS kayıtları geldiği anda eşim cezaevinden çıkacak ama göndermedikleri için 3 yaşında kızımla, karnımda 7 aylık bebeğimle her gün bekliyorum.",0
Türk Telekom çağrı merkezinden faturam ile ilgili yaşadığım problem için aranmadığım takdirde. Tüketici Hakem Heyeti'ne başvuracağım. Kaç yıldır Türk Telekom’dayım hattımıda interneti de kapatıp diğer iletişim ağlarına taşıyacağım.Bu kadar olmaz yani...,0
Türk Telekom mobil hattında internet kullanımında mobil veriye erişilemiyor. Paketsiz internet kullanımını açmak için internet onay yazıp 5555'e göndermemiz söyleniyor fakat hep hatalı kısa kod gönderdiniz diyerek talebimiz reddediliyor. Şikayetin dikkate alınıp problemin bir an evvel çözülmesini reca ederim,0
"Ülkemizin bütün sorunlarının olduğu interneti başka bir ülkeye satıp da, yani Araplara satıp da bu Türk Telekom altyapısını bize zorunlu kıldığınız için sizden gerçekten artık nefret ediyorum. Altyapı şikayetleri için Türk Telekom'u aradığımda, 'Siz başka bir firmadan alım yapmışsınız, biz buna müdahale edemiyoruz' diye dönüş yaptıklarında, ben altyapının il, ilçe, mahalle adresini verdiğim halde bunu kontrol etmeyecek kadar bahaneler bulup bize saçma cevaplar vermenizden bıktık. Şu Türk Telekom'dan artık ayrılın. Gereksiz insanları oraya koymayın, bizden para alıyorsanız işinizi yapın. Yeter, bıktık artık. Hız testini bilerek yaptım ve özellikle gördüm. Bu hız testi bir yalan. Daha önce bu kabloyla sadece 5 megabit verebildiklerini söyleyen insanlar şu anda 12 megabit veriyor ama aynı kablo zamanında bu kablo ile verilen megabiti veremeyeceklerini, fiber kablo ile bize yardımcı olabileceklerini söyleyip fiber kablo satıp, şu anda fiber kablonun verdiği normal hızı normal kablo ile vermeye çalıştıklarını söylüyorlar. Ben şu an bu hız testine kesinlikle inanmıyorum. Daha önce 3'ten yukarı çıkmayan bu kablo ile şu anda 11 megabit hız veriyor. Yalanlarınızdan bıktık, artık bırakın bizi, paramızı yediniz bitirdiniz.",0
"Türk Telekom, kafasına göre faturalı hattıma paket tanımlıyor. 'Güzellik' adı altında sürekli SMS geliyor. Bundan alınan ücreti göremiyorum ve abonelik iptalini yapamıyorum. Her ay faturam yüksek geliyor ve iptal edemiyorum. Mesajların kendilerinden geldiğine dair de herhangi bir ibare yok ancak araştırarak bulunuyor. İptalini istiyorum",0
"Sabit internetin taahhüdün bitmesine yakın süre kala aradıklarında kesin bir dönüş yapmadık, kullanmayabiliriz dedik çünkü ekstradan kullandığımız bir ürün aylığı 30 TL'den 160-190 TL'lere çıkmış. Bu aldıkları olumsuz görüşmeden sonra devamlı olarak gün içinde anlık internetim gidip geliyor ve bu gidip gelmeler 5-10 kereden fazla oyun ortasında, görüşme ortasında belirsiz gitmeler yüzünden mağdur oluyorum. Müşteri temsilcisi ile görüştüğümde sebebini bilmediklerini, ekstra kontrol yapacaklarını söylüyorlar. Geri dönüş yapıp nedenini söyleyecek misiniz diyorum, öyle bir hizmetimiz yok diyor. Olmaz tabi, çünkü kendiniz internetle uzaktan oynayıp duruyorsunuz. Gerçekten acınası bir durum.",0
"30 aralıktan beri Türk Telekom magnet kısıtlaması yaşıyorum. 11 gündür müşteri hizmetleri ile görüşüyorum faturalar ödenmesine rağmen kısıtlamanın devam etmesini onlar da anlamıyor. Fatura maili attım, şikayet kayıtları oluşturdum ama asla bir çözüm yok. Müşteri hizmetleriniz bile böyle olmaması gerektiğini iletirken nasıl çözülmüyor ve 11 gündür devam eden kısıtlama çözülmüyor. Anlamak mümkün değil. Bir faturayı ödemeyi unuttuğum için bu yaşanılan mağduriyet reva mı? Bütün işlerim aksamış durumda ve çözüme dair bir açıklama yok. Türk Telekom pişmanlığı yaşıyorum. Deprem bölgesinde yaşıyorum 2 yıldır altyapı sağlayamadığınız için magnet kullanıyorum mecburen ve üst üste mağduriyet yaşatıyorsunuz.",0
"Birkaç gün önce evimize kablolu fiber internet çektirdim. Bize verilen Türk Telekom'a ait ZyXEL modem ve GPON cihazında internet, 10-15 dakikada bir wan ve lan bağlantı işaret ışığı gidiyor ve internet kesiliyor. Kapatıp açtığımızda internet tekrar geliyor ama yine 10-15 dakika olmadan kesiliyor. Cihaz değişimi talep ediyorum. Daha yeni kuruldu, 2-3 günlük. Hâlâ hakkım varken cihaz değişimi istiyorum. Ya modem de sıkıntı var ya da GPON kutusunda bir sıkıntı vardır. Cihaz değişimi istiyorum, acilen.",0
Türk Telekom'dan 1 aylık 2 kere ek paket aldım. İptal etmeyi unuttum ve paketin tekrar yenileneceğini bilmeyerek paketi iptal etmedim bu ay bitecek sandım. Faturam yenilenirken ek paketler de yenilendi. Henüz faturam kesilmedi. Ben paketlerin iptal olmasını istiyorum. Kullanmak istemiyorum ve faturama yansımasını istemiyorum bu ay. Lütfen yardımcı olun aradım artık çok geç yardım edemeyiz dediler. Bu ne saçmalık. Ben kullanmak istemiyorum iptal etmek istiyorum ve ödemesini yapmak istemiyorum,0
Türk Telekom evde internet paketimi 03.12.2024 tarihinde web sitesi üzerinden paket satin alarak yeniledim. Buna rağmen Türk Telekom internet sayfasında yayınladığı paket fiyatı dışında indirimsiz tarife ile fatura kesmektedir. Mağduriyetimi yazılı ve sözlü defalarca bildirmeme rağmen Türk Telekom yetkilileri geri dönüş yapmamaktadır ve çözüm sağlamıyor. Türk Telekom tüketiciyi yanıltıcı işlem yapmaktadır.,0
"Bir haftadan daha uzun süredir internetim yok, önce belediye kabloyu kopardı hallediyoruz denildi sonra kabloyu hallettiklerini söylediler, 24 saat içinde uzaktan destekle çözeceğiz denildi. Sonra uzaktan olmuyor. 48 saat içinde teknik destek halledecek denildi. 36 saat oldu. Aramasam kimse arayıp sormayacak üstüne de bir de faturayı günü gününe yollamayı biliyorlar. Nasıl bir hizmettir bu?",0
"Türk Telekom. Ben yaklaşık 1 aydır Türk Telekom kullanıyorum. T***den Türk Telekom'a geçtim ama pişman oldum. İnternet çekmiyor, bağlantı ağ sorunu ile karşılaşıyorum. Bu mu hizmet kalitesi ve karşılığı? Lütfen tamir ve düzeltme yapın, yoksa V**'a geçeceğim.",0
