yorum,label
"Have been with AT&T since we have owned cell phones. Today my wife and I went into an AT&T corporate store to close our accounts! Rising monthly fees with no valid explanations. We met with sales technician, Chris Cole 8041 Dani Dr. Fort Myers Fl. Chris explained and made adjustments without additional costs but saved us substantial dollars each month. We felt relieved and Chris saved us from closing our accounts!! Thank you!! Chris is a great asset to AT&T!!!!",2
"OMG I’ve Had The Best Customer Service Ever From AT&T and I’ve Been With Them Over 5yrs!!! This Associate Name (JULES) Was A Blessing & So Sweet, Before I Could Ask She Had Already Done Thing’s & I Thought She Was A Supervisor, But NO An Associate, “She Said” I Really Told Her She Should Be A Supervisor Over Customer Service! They ALL NEED HER TO TRAIN THEM! I Truly Hope AT&T Are Treating Her Right Because She Is A JEWEL🙏🏽🙌🏽🙌🏽Thnk U Ms. Jules",2
"Today is March 4, 2023.We just wanted to thank Ms. Katya at Central European location of AT&T for her Excellent Customer Service via phone. Last night, all of sudden, our Wi-Fi disappeared and we tried but could find what caused the problem. We were fortunate to get her on the phone. She was very knowledgeable and patient to help us solve the problem and our Wi-Fi came back eventually. We are very satisfied with her extremely professional customer service which is seldom to receive in nowadays. We wish her success in her customer service career!",2
The AT&T store on Navarre Ave in Oregon Ohio is wonderfulThe workers are great take extra time to help out and always goes above and beyond to help youI would like all the workers there recognized for their great work!!,2
We just had the first positive experience going into an AT&T store. Garrett Johnson was the most knowledgeable competent serviceman. He needs to be training other employees. He was super personable and gave us excellent advice. We went with his advice and he was able to complete our transaction in minutes instead of hours! I highly recommend that AT&T promote him and put him in charge of customer relations. G-man made us love AT&T again!,2
We were having many issues after signing up with AT&T through Costco.  'Tra' at the AT&T Store on Brooks in Missoula took care of us... worked out all the kinks from our previous issues and sent us out the door smiling.  He worked above and beyond helping fix what was wrong!  I highly recommend stopping in to see him and all the other amazing emoyees.,2
"Rodney and their store Manager did a fantastic job in helping me and my husband transferring our mobile numbers from a previous carrier to AT&T and assisted us patiently with the whole process. Highly recommend the AT&T team in 300 University Ave. Little Rock, Arkansas",2
Tonight  retuned some I pods.  I had bought in park city Utah the day before.  I retuned to the store in sandy Utah. I couldnt be more impressed with the two sales consultant in there named Ernesto Ferrer and Jared Jorgensen both helped me very much by giving me no hasel return and going above and beond.  and being very helpful  with all questions I had Ernesto was very good to when I first walked in insuring me all would be good.  Making me know I wouldn’t get the  run around like the Draper store that sent me to this store. You realy should complent theses two fine young men both did and do there job very well. And both are super at helping customers. Please acknowledge them for there fine work. And the great job they do.,2
"The associate Lysky at the Stoneham Ma location.I went to upgrade my existing agreement and use my military discount.Lysky made the transition effortless.He answered all my questions, offered advice andgave me some tips.I walked out with an upgrade and a lighter monthly bill.Lysky should be acknowledged for outstanding customer service.Great job Lysky!Thank You",2
"Chris Grissette manager at your Park Ridge, Il. store. Worked professionallywith Apple support to get my mother's phone set-up and connected to your network. I am forever grateful for the time and effort Chris put into solving our problem. He went far above and beyond our expectations for service. Please thank him, for a job well done.",2
I’ve been an Att loyal customer since 1992 when the box phone came out.  Lol  just want to praise Roman Gutierrez on Skibo Rd Fayetteville  in NC for going above and beyond to help me with my phone issues (twice as a matter of fact ) I’m technology challenged and he was very patient with me. Any time I go back I’ll definitely ask for him,2
"These Indian people that work at this company are so lucky. They have no idea. Literally there is an American lady that took only five minutes to fix my problem, but the Indians gave me the runaround from 11pm till 8 in the morning so if you lady I forgot to ask for your name see this message from the bottom of my heart like literally thank you thank you thank you and I wish I was there so I could even thank you even more ❤️❤️. This review has changed from one star to five star",2
"Kirstin A., at 434 W. MacArthur, Shawnee, OK helped me discover somehow I had been charged for an iPad I do not own for 5 months.  She was courteous, knowledgeable, reassuring and gave especial effort to discover the issue.  I had never met her before but it was easy to see she is a credit to your company.",2
"jeremy who works at the southaven store on Goodman Road is awesome.. not only was he professional and personable, but he worked with us to get the best deal, talked with tech support to get our phones working..he made things easier for us.. we give a APlus!! he made us a satisfied customer",2
"Today I called AT&T for support as I really needed help with my iPhone. Devon was the customer service person that helped me from a service center somewhere near Raleigh, NC. Devon was the best. She was such a good listener. She understood right away and was very assuring and very competent. She very patiently reviewed all the steps necessary for helping me and explained what to do and why. I",2
"Melanie at your Ghent location was the BEST!!! She was able to transfer all of my information, photos, & contacts! Yippee...kudos to her!",2
"Is Second store I went to and it was great. The first one was horrible and I’ll review that later. But this one was at the Glendale Township Center mall.b The person that helped us what is extremely Helpful ￼and nice and address all of our questions or concerns immediately.￼ I did see where most I reviews were very bad, but I did not experience this!",2
"Last week my wife and I changed phone carriers. We came on board with AT an T and the service Agents an Techs were outstanding. They include; Griffin Hunter an Shakayla Thomas at Hwy 72 Madison Al.,Gladess, a phone service tech, and lastly; Joe, at Bridge Street Huntsville Ala…All these individuals were outstanding service people….Duane Bailey",2
"Great CUSTOMER SERVICE from associate Ryan KellogWent to ATT store Lafayette INRyan Kellog was the ultimate professional👍He had great customer services skills, product knowledge, and clearly explained our options.Such a pleasure to work with😊Alice Zelahy",2
"Shawn from the Fort Pierce yard made my experience incredible! I had a broken utility box for 4 months that I couldn’t get anyone to fix, the Shawn came out and went above and beyond to install a new one. He was so kind and professional. Shawn made me feel like a valued customer and made it a priority to assist me. Excellent customer service skills!",2
"I am clueless with technology, but Erich at your Aliso Viejo store was fabulous yesterday with turning on my new Apple iPhone, connecting my old phone info and setting up my iPad to connect everything up for me!  My old phone was dead,really dead as it had been dropped into a pool of water. Fortunately, Erich decided to try the SIM card and wa-la…….it all came together. So please reach out to Erich and thank him for helping a 72 year old lady have the greatest day in months!👍",2
"I had an amazing time there. Specifically with the employee that helped, his name was tim. And he was on par. Absolutely no time for failure he got me in there setup with a new phone new AirPods and was just exactly what I look for in an employee. He’s located on glassford hill road in Prescott valley AZ! Great job Tim!!",2
Thank you very much for a great service. I had a great experience using your phone unlocking web situadaMy IMEI is: 354268100006094,2
I'm grateful to the 3 AT&T representatives who tried to help me fix a problem that their employer caused on my accounts:Elpon in Direct TV StreamingSandy in WirelessAbraham in Home Telephones,2
"Jimmy came out and helped me with my internet, he was great he stayed and made sure everything was working for me. He had a great attitude.",2
Received experienced and friendly service. Was extremely happy with Blake & Beau for being courteous and understanding with my specific requests.  Sending kudos to these 2 guys @ the At&t Store @ 1636 SE Blue Pkwy Lee's Summit Mo,2
"Lindsey T at the AT&T Toccoa, Ga store was amazing. Not only was she extremely friendly, but also so helpful and efficient. I am very pleased with the service I received today with setting up my first responder account.",2
"We’ve had AT&T wireless for many years. To be honest, I’ve often thought about making a change. Today, I was so fortunate to have AT&T. The accolades go out to Destiny, who works in the AT&T store in Perrysburg, Oh. We have been to another AT&T store, an electronic store, have checked online & spoken with Apple support. Until today, no one could help my son sync his watch to his new phone. Thanks to Destiny & her knowledge & her patience, she got it synced!",2
"Wonderful company - I have had AT&T Prepaid for a couple weeks, going on month and the company has been great! The service is reliable, and the customer care team has been nothing short of amazing. I remember when I was activating my phone and I was short by a couple dollars, the rep who was awesome did a credit, helped me and had my service up and running with no issues. The plans are great, the website works like a charm. However, I do wish a mobile app was offered for the prepaid side, but that's okay. I will give this company a solid 10/10. I have never encountered issues with signal, customer care, or being dramatically congested and slowed down. Truly unlimited for $65.00 is a deal. That's for sure! I highly recommend AT&T Prepaid.",2
"On 15FEB23 at 4PM , my wife and I visited the AT&T store on Whittesey Blvd. in Columbus, Ga. to explore options for unlimited cellular data from AT&T. After a short wait, we were greeted by DJ, the Retail Sales Consultant. DJ immediately understood the purpose of our visit and quickly went over the various options for cellular data to include monthly costs and the application of my veterans discount. DJ was very professional, knowledgeable, and helpful. He exhibited genuine concern that our cellular needs were met and that we were fully satisfied with the plan we received. AT&T is fortunate to have DJ as a front line customer service representative.Thank you,John Baggett",2
I had a bad experience with one. Don't let that be the impression of AT&T because EVERYONE ELSE was very attentive and cared. They resolved my issues and I thank them bunches. Happy Hollidays and good luck dealing with all of us out here.,2
I wanted to make sure I shouted out to Alex from the Haines City ATT store. I went into the store on a Sunday to port my mom's phone from Boost Infinity and Alex took such good care of us. He answered all my mothers questions. For such a young person he was very professional.Thank you MaryAnn Lamboy,2
"Called AT&T for tech support and Angela delivered exceptional customer service. She is very knowledgeable, courteous and patient. In today’s world, customer service is at an all time low, Angela has been exceptional and should be recognized!!",2
I have been with ATT since 2001 and have had issue but they were fixed and adjusted with ease. If you come with the right way of doing things it’s what you usually get back.,2
I can finally say there some great represenatives.here are some names Joe.Stephane.Amy.Lane.Robert hope I did not miss anyone sorry for miss spelling.I have done alot of negative review.now it is time to give positive,2
"We received excellent customer service at the store in Destin Fl. Brooke Cato was knowledgeable, patient and very helpful. I’m not real phone savvy so she had to answer a lot of questions. Thank you Brooke for all the help and information you gave us.",2
"I needed a new screen saver for my phone. Our local ATT store didn't have one for my particular phone. I purchased one from Walmart and took it to ATT for them to apply. Tyler at Farmington, MO was the most patient and helpful person I have ever encountered at a store. Thanks for making this old lady happy. I would have never been able to put the screen protector on.",2
The people at att in marble falls were extremely nice and caring helped me my fiancé and her family get on the same plan and so far no issues thank you guys very much,2
Customer Service here at Att has made a recent improvement with their staff and giving good customer service.I recently have seem a huge difference in the respect and knowledge in the representativesThank you Att for hearing us with our horrible past experiences with the reps. And improving!,2
"My first experience with At&t was with Dorthy. She was very friendly and answered all my comments and concerns. Next Richard helped me set up my military discount and direct pay. He was just as helpful as Dorthy was and finally, Anna at the store here in Minneapolis finalized both my discounts. I have a brain injury and all 3, Dorthy, Richard and Anna all helped me with passion and understanding with ALL my concerns. Thank u At&t for hiring  Dorthy, Richard and Anna. I don't remember the dates of me talking with them but I want them to know, thank u for helping me! To At&t corporate, give them a raise!!-Adam Krick",2
"I visited the AT & T store in Prescott, Arizona and Precious Jewel Lira was was my customer service assistant. She was super professional & personable. Ms. Lira aided me in every requested aspect of my technology purchases(i.e. getting devices set up & linked, fielding various queries, etc ). I thoroughly enjoyed my experience at this location with this individual. A superb representation of simplicity made elegant! Thank you, Ms. Lira❣️",2
"Had a delightful conversation with one of the support agents. My internet had been suspended, but it turned out there was an issue in their system. Lucy was very quick to see the issue and resolve it, for which I am very thankful.",2
"At&T employee Lakisha Defreese at the Wilson At&t store was fabulous. She was very knowledgeable, patient, and kind. I was so happy that she provided my service. She should train people on how to provide excellent customer service. She is also knowledgeable. I would recommend you give her a raise and keep her. It is very, very, very hard to find quality employees. Treat the ones you have right. I want to thank her again for her excellent service.",2
I have liked AT&Ts service. The real reason for the review though is to thank Jen in customer support. She solved a problem for me efficiently and it was an issue no other AT&T service rep was able to figure out. She located my trade in phone which was somehow not processed initially. She put my mind at ease.  She was great!,2
"We use AT&T for internet and wireless services. So far we have been happy with the fees and service overall. At times the internet can be slower, but they have so many various levels you can choose which internet level you need. I need the highest since I stream, trade options and do a lot of internet shopping.My cellphone service is good too. Overall no dropped calls or lag time when I am out of the house. I can surf and watch videos when we are on vacay!WOULD RECOMMEND",2
"I was trying to get on-line to make calls but since late yesterday, was unable to make any calls.  I could received them from the message site--Anyway, we went to AT&T in Gulfport, Crossroads Pkwy and was assisted by Mr. Keith Edwards, the Store Manager.  He listened to my problem, asked to see the phone and in less than a minute had everything back the way it was supposed to be.I asked him to show me his magic and it was a case of  simple ""turn off/turn on"".  He was friendly, helpful, kind----If all trips to ATT were done that way, ATT would be swamped dailyandMr. Edwards would own the company---with knowledge and kindness.",2
"A company is only as good as its employees.After being tossed around by one of its competitors, I decided to switch to AT&T and purchased two Samsung 2023 Ultras. One was stolen from my shopping cart. After several visits to an AT&T store, the personnel were very helpful but unable or unwilling to get me across the finish line. As a last resort, I decided to try another store and was taken immediately by Evan Montoya, a rare find for any company. He was extremely patient, self-confident, and super knowledgeable. And most of all, he was able to resolve my problem. He is Management material.After the replacement S2023 Ultra arrived, we returned to the store only to be told that Evan had been transferred to a new location. Although we will seek Evans's assistance with the new phone, I am confident that the young woman who told us Evan was transferred would do a competent job transferring the information and apps to the new phone. Unfortunately, I did not get her name.I would give a 5 STAR rating to two of the three AT&Tstores I visited.",2
Only good things to say about them!I have great phone service and they provide great customer service. I've been a loyal customer for years/decades and have no intention to switch.,2
"MY COUSTOMER SERVICE REPRESENTATIVE, WENT FAR AND BEYOND TO  HELP ME AND TO RESOLVE OTHER PROBLEM. AND I THANK YOU SO. MUCH FOR  HIS DEDICATION. TO YOUR COUSTOMERS.",2
"the impeccable service, level of knowledge and willingness to help was spot on, could not ask for better service from Matthew Schulyer, Ryan Mccullough and Bryan Rodgersthank you so much for all your help",2
"I am a Loyal Att Customer for over 30 years. My experience with May(Absolute Sweetheart) and (Kortney) was nothing less than Superb customer service. I would like to add as a caveat they are working on the holiday and the service was still impeccable!!! Thus the reason Att(All services) I.e. cell phone, cable, and internet is a Absolute keeper. Thank you Sweetheart’s and many blessings Ladies",2
adem was great! thank you for an easy experience!,2
"Susan at the Salmon Creek, Vancouver, WA. store was absolutely amazing. I am a RN and because of Susan I am signed up for FirstNet which is a wonderful service for healthcare providers. My bill is also lower. She took the time to make sure all of my needs were met and all my questions answered. AT&T is fortunate to have her on staff.",2
I am literally on the phone as I write this review with AT&T. We are all so quick to write a bad review. I want to be just as quick to write a good review as I would a bad one. Customer Service with AT&T TODAY was the best I've recieved ever. As far as customer service goes. I had more than one issue and Alexis for business customer services with AT&T was remarkable! She took care of every issue I had mentioned within a 10-15 min time frame. Not only was it fast service but also super relieving concidering I work as well. So every minute can be way to time consuming but Alexis made every minute worthwhile. I am able to get right back to work with everything I requested; With enough time to write this long review as well. Thanks again Alexis your customer service is absoluty refreshing.,2
"I visited the Rome store on Turner McCall Blvd.  Lesley Osborne greeted me and helped me purchase my new 14 Pro phone.  She was friendly and patient with me.  I explained that I am an older user who did not grow up with cell phones, in fact our one phone per family was connected to the wall.  We had a great laugh and connection, and I could tell that she would be happy to help me if I needed to return. She also showed me options for an Apple Watch which I plan to purchase from her in the near future.  There was not a 14 Pro in stock, but she ordered it for me and it should arrive within 5-7 business days.  She reminded me to bring it back upon arrival and she would put the screen protector on and make sure my contacts are transferred!  THANKS!!",2
Had help from this amazing young man named Aaron and the service the excellent and a very warm welcoming individual,2
Alexis B was awesome she helped me with everything I needed swapping between two phones all my internet questions left being a super happy customer 💙,2
"My experience at the store was amazing, Ryain and Goose worked their magic to get me back on a phone after 3 weeks, with out one.The store was in Clinton Township on Cass and groespeck ! I recommed the store and to talk to one of the gentleman I worked with",2
"Warm and sincere complement for sales associate JESSE KELLY at Galleria at Tyler F124 Riverside CAHe was friendly, helpful, knowledgeable and forthcoming with his expertise, knowledge about products, but most importantly his kind demeanor.  I had specific questions about my iPhone 8 which he answered honestly and comprehensively. I also had concerns with 'no service' areas of my home and he addressed those issues too.He evinced excellent customer service, and I really appreciated his professional knowledge and pleasant, welcoming openness. I felt treated with respect and appreciation.He's the kind of sales associate that keeps customers coming back.",2
My home internet have problem and need services. The customer services and technician(install a new modem) was so great and professional to fix it. Thank you.,2
Christian was the best. Very knowledgeable and helpful about different product and services available. Gave us a screaming deal on IPhone 13 for $390. Can’t beat that on Apple Store. Will use again to you phrase to IPhone 15 soon.,2
Will at Grand Ave ATT in Billings MT provided good customer service.,2
"Originally, I posted a review here about trouble I faced when upgrading my iPhone through AT&T. I encountered a frustrating issue since AT&T asked me to upload an ID to confirm my identity, but after the fact I realized they actually wanted my father’s ID (the account holder) as opposed to my own, which was not clear. Thereafter, every order I attempted to place on AT&T’s website was canceled apparently for security concerns.The promotion advertised to me for upgrading my phone was online only, which meant I could not simply place my order via phone or go to an AT&T store to skirt the issue.After making my issue known, AT&T proactively contacted me and followed up daily until the problem was completely resolved. This was unexpected from such a large company, and incredibly helpful at a time when I felt like I exhausted all avenues for upgrading my phone. I would like to thank AT&T and particularly Gary V. for their outstanding customer service and for fully resolving my issue.",2
"To: AT&T Customer Service TeamI am writing to express my sincere appreciation for the exceptional service I received from Tricia S. at your AT&T Authorized Retailer, located at 1810 Library Street, Reston, VA 20190.During my recent visit to the store,I was assisted by Tricia, who exhibited the utmost professionalism, knowledge, and helpfulness. She took the time to understand my needs, provided clear and thorough explanations, and ensured that I left with a complete understanding of my options. Her friendly demeanor and willingness to go the extra mile truly enhanced my experience.In a world where excellent customer service is often hard to come by, Tricia's dedication and expertise stood out.I would like to commend her for her outstanding work and recommend that her efforts be recognized within your team.Thank you for employing such dedicated professionals like Tricia S., and I look forward to continuing my relationship with AT&T based on the positive experience I had.",2
"Shannita Lewis at Lakewood AR location was GREAT!  She solved the issues I was having with my new apple watch...patient, helpful, and very friendly...Thanks Shannita!",2
Today I went to At&t store in 111 W Reynolds Rd. Tre is one of their agent. He helped us out and resolved our problem. He did amazing job with good customer service.Thank you,2
"AT&T store manager, Kim, was very helpful, friendly, and explained completely what u was purchasing with my fiber Internet and direct tv streaming at the store located at 1007 Peachtree Pkwy in Peachtree City 30269",2
Spoke with a Yolanda (YS571W). She was very knowledgeable in helping to resolve my issue. Thank you for your assistance today.,2
Jackie buzzard at the toccoa ga att did a great job with helping get my phone and line started… great customer service as well,2
"I’m a t- mobile customer that switched over to AT&T. I'm very proud to say that I’m with AT&T now. All you parents out there that needs a reliable service, wow happy to said that this so far haven’t had any issues. I’ve called from places that my other service can’t connect. Now! that is very important ,for families that have kids. 10 out of 10 stars for me. I wasn’t sure at first but man , for the job I do, I needed this service that I didn’t know about, now you know so! come join us at AT&T for better service. Very professional. Thank you.",2
I was at the store at 304 s. Conway in mission.   Javier Lopez the ast. Manager was super in helping me with my ATT phone and my Kindle.  His knowledge was very helpful. Carol Ralston,2
