text,label
"Representative at T'mobil made a bad mistake on 01/10/25 it was caught immediately. I called to speak to a manager,both were rude, and not helpful, I been a customer for 20 years thankfully no problems until now. The Rep was wrong, made an error, the managers admitted that but was still so rude and unprofessional.I am seeking another phone carrier.",0
"I would have to agree with the reviews that accuse T-mobile of being scammers. I found out My 83 year old MIL was being charged for T-Mobile $130/month for half a year for a phone she had cancelled. I tried multiple times to stop the withdrawals from her bank account but they refused to stop billing her because she “couldn’t remember her passcode.” The bank claimed they cannot cancel those monthly debits direct from account. They said we’d need to contact the debitor and disturbingly said that T-mobile wasn’t good about complying, I.e. they are scammers. T mobile eventually said she could cancel by going into the store. By the time I saw my MIL over holidays and took her to store to cancel, she was prob out $600 which they wouldn’t refund. What a bull$&@t company.",0
"Very very bad company! They sent me a device and when I returned it in same condition they charged me money for it saying that I damaged it! Despite the fact that it already arrived non working and damaged. And they use the fact that I cannot prove it because I took no pictures of it! Also they changed my plan without my knowledge and increased my monthly payment. Also one day I lost my internet driving in the middle of nowhere and lost my map. When I called them, they said that driver was disconnected?!!! What? So it was working before and someone disconnected it on purpose. When I asked for explanation, they couldn’t give one. But the last drop happened today. When I called the company and asked them to unlock my phone because I’m going to relatives funeral in Kiev, Ukraine, they said they would not do it because I’m on contract and it’s not up yet!! And on top of it they tried to sell me more international plans?!!! OMG. These people make money off of your pain!! STAY AWAY!",0
Negative 5 star review.   Was sold insurance and told at time of purchase of free phone replacement 4years later 20 amonth and a surprise 300 dollar for the free replacement phone.   Or I can upgrade from 300 for a worse model or 700.  Terrible scam,0
"TMobile is a scam company.  How do I know having never had an account with them?  They put a charge on my credit that I filed a fraud dispute over, but TMobile (And Transunion) refuse to examine the documents or give me the time of day.  I have 8 fraudulent bills in my file from TMobile, sent to MY house, meanwhile with the names of 7 other people on the bills.. My address.. another name.  I have sought to have Transunion consider these documents to no avail.  They are in cahoots one with the other.",0
Absolutely the worst customer service. I had a problem with my billing so I called the customer service and the woman said yes she can see there's a problem but you can't do anything with it right now. She tells me she will call me back today at 5:00 p.m. so I wait all day at home and she never calls. All they do is lie to you. They don't care if you have to pay more and all I did because I had the Netflix with ads and for $8.50 it said I could have it without the commercials so I go ahead and do it. Big mistake charges me almost $15 instead of the $8.50. So what do I do I just have to go to another phone company and get rid of T-Mobile because they don't care about that they outsource their customer service overseas where they just don't care there. They try to act nice but all you hear is noise in the background because they're all laughing having a good time. They promise you the world but when you have to make it change your account you have to go to an account specialist so you get passed on another 10-15 minutes and then they lie to you.,0
"Previously, I was prepaid only, as I didn't see the use of spending 60-90 for phone service. I needed internet, and options were limited in my area. They offered me $40 for my phone and $40 for internet. This was a lie. My bill is $120, not $80, with all of the additional fees. On top of this, I brought a perfectly unlocked phone to them, and they had the audacity to lock my phone and refuse to unlock it when I wanted to go elsewhere. Had I known they would do this, I would of never gone with them to begin with. I will be going right back to my prepaid service and use someone else for internet. These companies think they can do whatever they want to you. What right do you have to lock a phone that isn't your's? It was fully paid off. We as consumers need to stand up or continue to be controlled by these big corporations. We let them do anything to us..",0
"10,000 ZEROS! I have never, ever been more angry than I am right now. T-Mobile bills change without warning. They changed my services and added extras. I had to call them at least 10 times before I could find anyone that could or would even attempt to understand me.Hours spent talking to human robots that do not do anything to resolve problems by design. The lack of service is unecessarily abusive.They should greet you with: ""Welcome to T-Mobiles foreign-based customer torture chamber; how can we make your day more miserable? Do you enjoy repeating the same words over-and-over-and-over to barely English speaking people? Do you like being stuck in clown world vaccuum where nobody could hear you screaming? If so; T-Mobile is the place to be.That said; globalism reeks and so does T-Mobile.",0
"only put 1 star cause you have to!!  I went in to their store in Waterville to do a free up grade, granted it was time to pay my regular bill, so i expected to walk out 55$ less! We decide on the phone do all the work the whole time telling me nothing about fee's, last I knew FREE was FREE, suddenly he writes down $84 circles it and says this is what we'll pay today with tax n service, i said thats kind of high isnt it, oh wait is that including my $55 current owed, he jumped on it, and reassured me yes yes thats it! look at my bank account today and to my surprise 2 charges $55 and $84. Went back in to speak to someone they were no help jus basically told me it was fee's and taxes plus a walk in service charge, even though the phone rep told me I had to go do it at a store. So no resolve I'm no happy and will be shopping for a better place!! been dealing with them 2/3 years, no late, no complaint!!",0
"I ordered T-Mobile's home internet on October 17, 2024. Big mistake! No matter where I placed the gateway in our home, the gateway only showed one bar. What a joke! It wouldn't  provide a strong enough signal for even one of our smart TVs. Constant picture and sound lag. So I reinstated Spectrum internet. On Dec 26, I called and cancelled T-mobile. I was told the cancelation would not take effect until January 16, 2025. I argued that cancelation should take immediate effect, but to no avail. What a scam! This is their way of getting another full month of paid service despite the fact that I won't be using it from Dec 26th to when the cancelation takes effect on January 16th. This is no way for a company to earn consumer's trust and respect. Ipredict that T-Mobile's sketchy business practices will soon lead to its demise. A company just can't intentionally screw consumer's over and expect to remain in business.",0
T-Mobile Home Internet has been averaging 6-7 disconnects per day.  Calling or chatting with Support is always fun and interesting but they never have an answer other than resetting the equipment.Go with anyone else selling internet service except T-Mobile.,0
"I had Home Gateway that quit <9 mos old. Took it to T-Mobile store. It took 2 hours. They tried to give me new one as free exchange, however it would not work. So they pulled second one from back but told me it would ""cost me $11.04 because we already gave you one for free and we can't do it again"" I never had 1st new one in my hands or left store! Then they said, ""If you don't pay $11.04 then we can't give you Gateway. However, you can call T-mobile and order one for free that will come in 5 days."" I called Customer Svc in front of them and they told store ""you made a mistake and should not charge customer for second Gateway. There is a way to give it to him no-charge"" Store refused and charged me. Customer svc said they could not refund charge because of way store charged me. I called Manager who came to store. He said he would "" get refund to you in next 24 hours"". He never did. I disputed charge on my credit card. Therefore, T-Mobile added to my monthly bill, charged $15 late fee, and did not give me my autopay discount for the month. Therefore, my money bill is $40 higher this month than normal. T-Mobile is just as BAD, if not worse than Verizon, ATT, etc!!!",0
Hidden Fees for watch reactivations. And when you cancel they don't tell you they'll send you a final bill that doesn't come till a month later and they tack on more fees. I was forced to pay my bill late. Terrible service and hard to cancel.11558051198,0
"I have been a loyal customer with T-Mobile for over eight years always paid on time never had an issue with their billing. I tried to pay off a phone. The customer service representative told me the amount that I needed to close the account which never happened the phone remained locked, which I had already paid for And they charged me for two more months of service which they could see that I hadn’t used one minute of that service I called three separate times to be lied to to say it was taken care of and then I get a collection letter. I have a credit rating That is more important to me than paying them off.. And there’s no way I’m gonna let a hack job like T-Mobile screw it up so I paid them off again, but believe me I’m leaving bad reviews on every site that I see.It’s not worth your time your money and your sanity to join this cell phone company. Their service sucks and I’m talking about cell service too.",0
This is the worst customer service I’ve ever seen.  They sold me internet that never worked and never told me any time during a full month of tech calls and hours of my time that what they sold me would never work.  No internet for a month and gipted me out of a $200 rebate.  I warn anyone considering using T-Mobile internet to steer away.,0
"Tried to cancel internet before they sent me the modem. Told me I had to wait 24 hours but it would be cancelled and ""rest assured It would be cancelled and I wouldn't be charged"". Ended up on hold for 30mins the next day trying to make sure it's cancelled before I gave up. They sent it anyway. Now I need to figure out how to return this thing without being charged. It's ridiculous.",0
Just awful shop staff are incompetent changed my plan without telling me . Customer service the worst I have ever experienced took 9 days and close to 10hrs to restore my plan  plus charged me more than double the original plan cost !Phone service was great store  staff the worst and customer service the worst,0
"Review of T-Mobile Home Internet 15-Day Test DriveService Start: I began the 15-day trial with T-Mobile Home Internet in November. Initially, the service was poor, but after some adjustments, it significantly improved. I was impressed with the speed and quality of the service, to the point where I considered switching my lines from Xfinity to T-Mobile. However, due to the complexity of the process, I decided to cancel.Cancellation Process: I spoke with customer service, and they recommended canceling within the 15-day period, which I did. I received a return label for the equipment and sent it back before the deadline.Subsequent Issues: On November 29, I received a letter from the collections department for $55 with no explanation. I never received a bill from T-Mobile for this amount. Then, on December 9, 2024, I received another letter from a collection agency in PA for the same $55. Finally, on December 14, I received a bill for $32.66 for internet usage, despite having returned the equipment on time.Reflection: I am referring this case to the consumer protection department in the state of Oregon for review. It is concerning that a large company like T-Mobile uses tactics like these without following proper procedures. I hope that with advances in artificial intelligence, new companies with better services and more transparent practices will emerge, eliminating the need to deal with situations like this.",0
"We have had nothing but problems- dropping connectivity- had extra mesh installed, can't use or upload photos for work. The customer support is foreign and appears to read from a script/ is not a help. Multiple calls to customer support where they have an attitude. They ask the same questions over and over without logging the information or history. Cannot play video games etc- we lose internet continuously. After about a month , a different customer support said they would have continuous connectivity with our tower ( shouldn't it be already?) They say the same thing about the towers...And still the same issues again and again. Every time we call they ask the same questions wasting 20 or 30 minutes at a time like, our address, phone numbers etc...we have gotten hung up on or dropped from calls just to do it again. Once we have the opportunity we are changing our service to another company.After our call just today 3 January 2025 the lady finally admitted we were too far from our tower- so everyone else before knew that and kept taking our money. We only got one 1/2 of a month refund after complaining our faces off and now we finally know what the real issue is after 3 months! Apparently we are supposed to ""call back if we have continuous problems from here further"" Ridiculous and dishonest for them to obviously k own we wouldn't have connectivity where we are yet they allowed us to sign up. Total waste of time.",0
Got scammed. Internet did not work. Customer service is extremely lame. Store employees do not have authority,0
Thank you so much to all of you who took the time to share your negative experiences with us I appreciate it.  Because of the reviews and not one response from TMobile I have decided to go with another carrier.  So many reasons why I couldn't trust them ever I would say.  Happy Holidays.  Best.,0
"T mobile service is 💯 Horrible in my location ,, they promised last 4 years no worry we will have your service back working ,, unstable connection means never completely connecting to internet thus sucking data non stop.... they changed my contract from 100 gb to 50 but tells me it was always 50gb....what a big lie...",0
"I would give ""0"" if I could.  I am not complaining about the service across the country, although much improvement is necessary even on Interstates Freeways.  Instead, I am complaining about false advertisements for deals and rates.  As a senior citizen I chose to go with T-Mobile for its over 55 rates and I also chose to upgrade our phones because we were long overdue for new phones.  We went through Costco because not only were they giving $400 dollars per trade-in for each of our phones, but a Costco gift card on top of that (which they did). One year and seven months later, we are still paying for the phones, and it turns out to be FULL PRICE without the $400 trade-in. Their Customer Service is useless because I called about the bill within the first six months, and they said that our bills would reflect the $800 for the two trade-ins in due time.  Well, the bills continue at full rate. How dare they take advantage of seniors.",0
I have been LOYAL customer for close to 20 that is twenty years and lately they have chosen me my account to be slowest internet speed 4.12 down load speed and upload of 1.32 that is a disgrace for your service of $55 dollars a month,0
"I was with Tmobile for over 10 years, but it really went downhill. Poor customer service and price kept hiking every year. No quality service or benefits (upgrades, discounts, promotions) staying with them. I tried to keep my number, but they wouldn't let me when I switched carriers. All customer support people I talked too were from India or Philippines and they weren't that helpful.",0
I have been a customer of T-Mobile‘s for nine years. I went into the store today after being told I had a $3000 credit limit to upgrade my iPhone 12 to iPhone 16 Pro Max and was told essentially because although I make my payment on time every month I split the payments up into two payments. I’m being judged and now they want me to pay a total of $900 for two phones so I will be leaving T-Mobile.,0
"so here it is tmobile is over charging customers, here it is I have paid 1780 in fees and for services for the last 3 months to owe tmobile 1726 for services and fees to now being threaten to turn off my services for 200 dollars on a over payment they got in November and made adjustment on my billed to still charge it and get a message stating I have a past due for December 16 of 212 dollars to pay 300 on that 212.00 to owe them now 600 dollars! That’s a rip off! The supervisor said it well the 212 was past due but it was incorrect! How? How can a company say you owe them 212 in past due fees on the 16 of December to get a payment of 300 on the 23rd of December to now owe you 600 on the 25  and they turning my services off! Sad Tmobile, so the supervisor stated to now having to pay us more to get your phone back on to over charge again! this is not right!!",0
horrible company. piss poor coverage and rude personnel. when i paid them a year in advance they accused me of fraud. they are now dragging out mf refund. horrible company,0
Over the last year or so T mobile service in Denver has become near non existent. I can barely make calls and if I am able to make one they drop almost immediately. My texts don’t go through and I never have internet unless I’m connected to WiFi. It doesn’t matter where I am in Denver or Colorado. I’ve been unable to contact family during emergencies and unable to carry out payments with my phone when there isn’t WiFi. I can’t imagine worse coverage. I just paid off my phone so that I could unlock it and switch. I cannot recommend enough that you do not switch to T mobile under any circumstances.,0
"Very likely the worst customer service amongst telecom companies. Lost my phone while traveling in Europe, and tried to get a new SIM card to install in a temporary phone one of my family members gave me. Spent €180 in phone calls with them, in which I was told that the first SIM i was sent was not the correct one because it had a protection feature that could not be removed; and after the supposedly “correct” second SIM was received, ran into exactly the same problem. The reps on the phone don’t seem to know anything that has to do with international travel situations, and they refuse to let you talk to supervisors and managers. It’s a total disaster…",0
"In December, I upgraded my phone but decided to return it under their policy and purchased a different one. My trade-in had already been processed, but after extensive conversations in-store and online, I was assured by multiple T-Mobile representatives that the bill credits from the first purchase would transfer to the second.Fast forward a year, and I’ve discovered that wasn’t true. I didn’t notice the missing credits sooner because my bill is already higher than other providers. When I reached out, T-Mobile apologized (Chat Reference ID: 2cd9bf0e-5733-44bc-aae8-ceeffd5fa014) and offered to start issuing the credits now—spread over the next two years until December 2026. But this doesn’t address the almost $500 already stolen from me because multiple people lied to me about transferring the trade in device credits.Under the original agreement, my phone would have been paid off by December 2025, and my bill would have been $40–50 cheaper per month. Instead, I’m stuck paying for their mistake.T-Mobile, I want a refund for the money you owe me, not just future credits. This is unacceptable.",0
"Worst phone carrier ever, do not waste your time. I switched from Verizon for 8 days, had the most horrible phone service I’ve ever experienced, called in to switch back and was told my four lines were closed out and no balance on the account. A month later I receive a phone call from T-Mobile saying I owe $246, as I’ve called in and spoke to someone and their manager they refuse to make it right and because it wasn’t closed out properly (somehow that’s my fault) they are leaving a balance on the account until I pay it. I will never be using T-Mobile for the rest of my life and I don’t recommend it for anyone.",0
611 customer care has a glitch in it where it wont complete transaction. Then it will put you on hold for an hour!!!,0
"I bought an iPhone for the first time. It was carrier locked through T-Mobile so I called the customer service and the snarky lady on the other end kept asking for an account number though I explained twice that I didn’t have service with them and didn’t understand why they could not use the iMei like every other company I had gone through to look into the issue. The woman was rude and didn’t provide any other info as to what I could do.Needless to say I have a phone I can’t use and I wouldn’t use T-Mobile if they were the last company on earth, I’d write letters and mail them first. Thanks for nothing T-Mobile.",0
"I was quoted a price of $150/month for a new cellphone plan (including two new phones) in-store (3315 Westpark Dr, Houston, TX 77005) and the price I’m actually paying is $90/month higher than what they quoted me. I’ve called customer service and the store multiple times and no one has solved my issue. This is outrageous. It was deceptive. It was a total bait-n-switch. They need to be held accountable for what they promise.",0
"It's unbelievable how difficult it is to get it is to get anything done with their customer service. I signed up for 2 business internet lines, 2 business phone lines with trade-ins. I have spent collectively 7 hours on the phone with sales and various customer service departments just trying to get the lines set up, phones traded in, and business internet set up.",0
"Just found out that they changed their policy, when the account is suspended they still charge the full amount.  Last year it was a not so reasonable $10/month, now it is just a ripoff!   Will return the gateway modem from now on, and need it will go pick up a new one....",0
"The people at my local store, refused to help me carry two small boxes inside, from my car. I told them I was physically disabled and all three said no. I had to struggle getting the boxes in. I also called earlier, and the girl gave me attitude like she was bothered by me calling asking for help. The females that work in Walker County, Al. are horrible. They all have attitudes.",0
"Won't go into big story, this company is a money making scamming franchise. I know of a few law suits on them now. The bad thing is the fcc, the US government and others choose to ignore and let them do what they do. This is why we have bad things going on in this world today. Yes some folks are allowed free reign ,however Don't let a no one like me try to some illegal crap, I'll sit in jail until I rot. TMobile is a bunch of crooks and scammers. But their day is coming!!!!😁",0
Terrible customer service I upgraded router to the new one and sent the old one back with ups  now they saying that the was damage because the little paper sticker in the back is scratched and they charged me  79.00 dollars for it . Impossible to resolve issue. Supervisors are useless  and uncaring . I'm ready to drop the whole service . Feels like scam,0
"In July, I signed up for internet service but then learned their speed was inadequate for my needs. I cancelled within 48 hours but was told that the contract gave them 60 days to make the cancellation effective during which time they would bill my card. Customer service assured me that after those 2 months all payments would be refunded to my card. It is now December- 5 months later - and no refund. I called and was told that they will now process the refund. I asked why it had taken so long and was told that they don’t ever make the refund until the customer calls and asks for it. These people are snakes. I will never do business with them again.",0
"F-n HATE this company. I had Sprint since Sprint was Nextel. Then T-Mobile bought Sprint and promised that Sprint customers would go to TMobile towers - LIE #1. They used the same old nonworking Sprint towers. I couldn't even get cell service inside or outside my own condo. And that's a problem as a First Responder in FL, esp during the pandemic and hurricane season when I'm on call. Thankfully I had a separate work phone (Verizon) that worked. As for my responder discount, I've been trying since Nov 2024 (it is now Dec 2024) to verify it using the whackass busted app called T-Life and I'm even on the phone trying to get a person for an hour. Also, upgrades were supposed to come with Costco bucks, but I ain't seen mine yet. Two tin cups with a string would work better than this. Everything about this company is broke, busted and utter crap. GO ELSEWHERE.",0
"I chose T-mobile after being treated like garbage by AT&T.  I chose T-mobile primary because they U.S. based support.  Now 2 years later, they've replace humans with typical Automated cuStomer abuSe (ASS) roadblocking system.  I've had to listen to it > 2 than a minute of canned frustrating announcements before it would put me into a queue for a human representative.  If you're lucky enough to get an American representative, they're still great; it's the greedy executive decisions to put up roadblocks to you talking to anyone.",0
"Terrible service/coverage. Did not use the entirely of the last month’s billing cycle before switching to another company, charged extras fees vs getting back what was unused. Guess ya gotta keep yourself in business somehow. 🤷‍♀️  the 1-2 star average reviews don’t lie.",0
"Your Techs didn't want to change my email address on my account to remedy my issue . No explanation just that it will redo everything.  What is everything? They did take the time to call me and repeat six times that they don't control Apple and that Apple hasn't hinge to do with them, providing  me an add-on that isn't working. The tmobile tech also called me at 10 pm to repeat the same thing, again! I was sleeping at that time! Now I am angry! Your company sucks with lazy minds, and I will tell the world why I feel this way!",0
"I wish I could give 0 , MISS information just to make more money , when they do get the money the response is “ we can’t do anything about it” bought a new phone “on them” and now they want me to pay it off in order to use it internationally when they told me I won’t have to ! Fkn Ridiculous",0
"The WORST service that I’m absolutely dumbfounded. Called to get a receipt for a temporary eSIM. A receipt. 1 hour goes by and they still can’t resolve the issue, I ask to speak to the supervisor who turns out to be the absolute worst person for the job imaginable. The person’s name was AJ. After explaining my situation to him and that I’ve been on the call with them for an hour, AJ had zero apologies but instead began to argue with me over their incompetence 😂 said that their security is just SO good that they can’t access my account by any means. When I said that this experience was disappointing, he has the nerve to argue and say “no it is not” after which I hung up. So AJ if you’re reading this, hope you get fired and work someplace FAR from customers.",0
"Closing this account has been a nightmare.  I have been to the store three times to request that the account be closed, with each time getting a verbal confirmation, yet each month they continue to bill my account.  I have spent countless hours on the phone as well.  I finally had to close our bank account to prevent further charges.  After over $1000 of fraudulent charges, T-Mobile still refuses to provide documentation that the account has been closed, or to refund the charges.  I'm now exploring what to do in response to this fraudulent interaction.",0
I called to get my balance. The representative barely spoke English. He said he couldn't verify me and will not give me any information on my account. I've had the same number for 20 years. I DID understand the part where when I asked he said he was in the Philippines.Shame on you T-Mobile that yououtsource for the sacrifice of quality customer service. I'm looking into another carrier tomorrow!,0
"I would give 0 Star if I could.  We purchased a Home Internet system - Home Internet Plus.  When we were done, they gave us 3 trackers for ""FREE"".  Two days later (including Thanksgiving"", we went to the store to return the trackers as we didn't think we would use them.  We were told that we had to pay $20/each restock fee to return them.  Nobody even asked us if we wanted them when we purchased the system.  They just put in the bag with the  internet package, without explaining any extra possible charges, such as if we lost one and others..  We feel that it was a scam designed by the company or the sales representatives working there were not honest.",0
Would give them a zero!!   Tried to return because internet didn’t work in my house.  Argued for 1 hour with customer service over 1.83.  Was so tempted to just pay it.  The support representative kept telling me it was a legitimate charge but I canceled in the allotted amount of time.   Finally asked for a manager  and they were able to take the charge off.  This is a very bad way to treat customers!!,0
Companies a THIEF helping themselves with other people's bank accounts after REFUSING to issue a confirmation number.. after I've been a customer for 15 years..spend your money elsewhere.. would NEVER recommend..,0
"T-Mobile cheats me when I went to the store on Black Friday at 8:00AM. The saleman told me about T-Mobile Internet and asked me to try out for two weeks free.  I agreed and took the brand new modem home.  By 6:45PM, I returned to the store and returned the new modem back without opening the box.  I told him I'm not interested.  So, I did a paper work and printed me a receipt.Now T-mobile charged me $218.20 including $160 monthly phone service. Don't ever try out with their offer.T-Mobile advertised I can get discount for my old Iphone trade-in for $150. After all transactions, I received an email I only got $45 and I need to get another $90 from Apple.  I canceled my order.Don't buy Iphone from T-Mobile or Phone Service provider. Buy directly from Apple store.  The store does not have what you need and they need to order anyway.",0
"STAY AWAY. A SCAM. In the USA:  I switched to them, found out within two days that I couldn't get coverage at my home or office so closed account.  For SIX months, I've been trying to get a refund for the money I paid since the coverage didn't work. NONE.  Been working on this, they never call you back.  Today, just found out despite escalation there is a clause that says even if you don't use the service you owe that amount.  I switched because I have several friends that have used them for decades all over the world without any problems. DON'T BE TEMPTED.  STAY AWAY.  THEY WILL NEVER HELP YOU.",0
Tmobile sucks and it keeps disconnecting don’t use tmobile if you want to have good connection,0
"I paid off my phone and I switched my service to a new company. I asked T Moblie to unlock my phone multiple times but it is locked for the second week. First time I called I spent 40 minutes on the phone with the T Mobile they told me that the phone is not purchased via T-Mobile so they would not unlock it. I explained that T-Mobile sold me the phone and I used to pay monthly to T Mobile for this phone. She replied that since the phone is not from T-Moble she cannot help me to unlock it. I had to explain again that I have all the paperwork in front of me showing that it was purchased from T-Mobile and in each bill it is stated that I paid for the phone with a final balance to be paid. She asked me to do some resetting and try to unlock it but with no result. Finally  I was informed that I would get an email, and the matter would be taken care of by the technical department and the phone would be unlocked within 72 hours. I did not get any email and after 4 days the phone was not unlocked.Next time I called I spent 80 minutes on the line with T Mobile going through settings on my phone and mostly waiting on line. The lady told me that the phone was not used so it cannot be unlocked. I explained that I have been using the phone for a year. She replied: “since the phone was not used the phone cannot be unlocked”  I had to repeat that I just said that I was using the phone for a year. And so on, and so on. Finally she said that the phone will be unlocked for sure this time in 24 hours. But nothing happened. We talked 2 days later and went thru the settings and I was told that the phone will be unlocked in 24 hours. It wasn't. I called 2 days later and I spent 2 hours on the phone with one lady and next another gentleman. Finally he asked me to go to the T-Mobile store. I explained that I already did go to the store but they said they don’t handle unlocking the phones and I have to call T-Mobile. But he explained that I need to go to another location so I did go to find the same reply, “we don’t handle the unlocking of phones, please call T-Mobile.",0
"T Mobile updated their Voice Mail application, and it is no longer accessible.  Called the help desk, and they didn’t know what to do either.  The T Mobile new voice mail application used to work fine, however the new application is broken, and their folks do not know how to fix it yet.",0
Left T-Mobile because they did the bait and switch regarding free Netflix. Now I have a credit balance for $(6.79) and they say they can't access my account without a pin to issue me a refund check. Instead I keep getting monthly statements saying my credit will be applied to next months bill. Worst customer service and a reminder why I left them.,0
"Stopped in a T Mobile store last week to inquire about current promotions that they had. I walked out with a deal that I couldn't say no to and they put it in writing. However a few hours later after talking with T Mobile Customer Service I found out that they performed a Bait and Switch tactic and was signed up for a plan all totally different and much more expensive then was agreed to and put in writing. They told me I was welcome to return the equipment back to the store. When I attempted to return it the next day, T Mobile told me that it is their policy to charge a restocking fee which was huge, over $100.00. I refused told them that I was going to keep their equipment until I receive a call from a higher up supervisor in the company but as of the date so far I never received a phone call after repeated attempts and I am still holding on to their equipment. Needless to say I will never do business with T Mobile ever again",0
"After 20 plus years with this company they did nothing to make things easier. After my rate kept increasing there were no deals to keep my bill at a decent rate for just one line. I switched over to Xfinity and tried to use my Google pixel (that had been paid off completely) and keep my number. I have been waiting over a week to get them to unlock my phone so I can use it with Xfinity. Ever time I call it's the same thing, ""they're waiting for business solutions"". I have been told it takes 10 minutes at the most to unlock a phone. And I have been waiting this long. T-Mobile does not care about their customers. They do nothing to help you out. I really don't agree that they would be voted best customer service.",0
No stars if allowable. They are liars and scammers. When communication with them on social media they’ll block you for leaving a negative review. They are the worst company. Charge you for bills after your number has been ported to another carrier. Reported this on my credit and refused to remove it after they agree it’s their error. I’ve already experienced adverse effects from this from long standing creditors.,0
This company's phone service is terrible. There customer service is shit. They lie to get you in. I canceled my service in August and I am here with another bill in November on hold. These people should be shut down. They are a bunch of theives,0
"I got my first cell phone in 1994, just when cell phones were becoming popular. My service then was through AT&T Wireless.  As you can imagine at that time cell towers were few and far between. My cell service then was 10 times better than it is today with T mobile.  T mobiles’ service is absolutely terrible everywhere I go!!   I’ll be loving as soon as possible and will NEVER return!",0
